ReviewCount,original_index,unique_index
"71 user,73 critic",6548,3463
,6549,29
"27 user,37 critic",6550,4864
,6551,29
"58 user,30 critic",6552,3830
"21 user,24 critic",6553,2560
"108 user,54 critic",6554,4865
"32 user,49 critic",6555,4866
"78 user,43 critic",6556,4867
"3 user,7 critic",6557,1535
"1,113 user,434 critic",6558,4868
"16 user,2 critic",6559,2605
,6560,29
,6561,29
"8 user,4 critic",6562,1493
"2 user,4 critic",6563,1421
"55 user,108 critic",6564,4869
"20 user,68 critic",6565,4870
"132 user,108 critic",6566,4871
"122 user,264 critic",6567,4872
"225 user,274 critic",6568,4873
"142 user,174 critic",6569,4874
"100 user,164 critic",6570,4875
"76 user,194 critic",6571,4876
"82 user,129 critic",6572,4877
"62 user,17 critic",6573,4878
"52 user,76 critic",6574,4879
"61 user,43 critic",6575,4880
"23 user,8 critic",6576,248
"1 user,2 critic",6577,48
"7 user,6 critic",6578,1683
"5 user,3 critic",6579,519
"22 user,11 critic",6580,1188
"16 user,12 critic",6581,2231
"14 user,11 critic",6582,4525
"13 user,14 critic",6583,4881
"37 user,29 critic",6584,4882
"17 user,13 critic",6585,692
"25 user,5 critic",6586,3742
"7 user,17 critic",6587,4883
"14 user,6 critic",6588,2595
"21 user,33 critic",6589,4884
"19 user,7 critic",6590,4885
"5 user,12 critic",6591,2910
"8 user,9 critic",6592,4478
"93 user,16 critic",6593,4886
"13 user,15 critic",6594,4887
"6 user,13 critic",6595,4888
1 user,6596,185
"2 user,12 critic",6597,4889
"4 user,4 critic",6598,1534
"11 user,6 critic",6599,2596
"1 user,7 critic",6600,1515
"8 user,15 critic",6601,789
"28 user,16 critic",6602,69
"23 user,26 critic",6603,3152
"31 user,25 critic",6604,4890
"7 user,9 critic",6605,3760
,6606,29
"2 user,10 critic",6607,1480
,6608,29
"2 user,2 critic",6609,586
"6 user,4 critic",6610,2549
"2 user,7 critic",6611,448
8 critic,6612,3028
,6613,29
5 critic,6614,971
1 critic,6615,741
,6616,29
"3 user,12 critic",6617,3030
,6618,29
,6619,29
,6620,29
,6621,29
"1 user,1 critic",6622,717
4 critic,6623,2588
,6624,29
,6625,29
,6626,29
9 critic,6627,257
"1 user,5 critic",6628,193
,6629,29
,6630,29
12 critic,6631,4863
40 user,6632,4891
,6633,29
"7 user,6 critic",6634,1683
"94 user,55 critic",6635,4892
"20 user,19 critic",6636,4041
"97 user,68 critic",6637,4893
,6638,29
,6639,29
1 critic,6640,741
"5 user,1 critic",6641,696
"2 user,10 critic",6642,1480
"14 user,1 critic",6643,2876
"5 user,1 critic",6644,696
"8 user,4 critic",6645,1493
"48 user,61 critic",6646,4894
"92 user,49 critic",6647,4485
"50 user,47 critic",6648,4895
"94 user,62 critic",6649,4896
"52 user,50 critic",6650,4897
"102 user,84 critic",6651,4898
"45 user,63 critic",6652,4899
"15 user,7 critic",6653,95
"49 user,56 critic",6654,4900
,6655,29
"445 user,179 critic",6656,4901
"4 user,62 critic",6657,4902
"177 user,78 critic",6658,4903
"15 user,28 critic",6659,4904
"4 user,1 critic",6660,9
"176 user,76 critic",6661,4905
"158 user,81 critic",6662,4906
"129 user,27 critic",6663,4907
"301 user,229 critic",6664,4908
"91 user,52 critic",6665,4909
"39 user,30 critic",6666,4532
"208 user,122 critic",6667,4910
"60 user,20 critic",6668,3472
"239 user,94 critic",6669,4911
"101 user,62 critic",6670,4524
"1 user,5 critic",6671,193
"7 user,20 critic",6672,4912
"7 user,68 critic",6673,4913
4 critic,6674,2588
3 critic,6675,454
"4 user,31 critic",6676,4914
"3 user,26 critic",6677,4915
"4 user,3 critic",6678,27
"5 user,9 critic",6679,4916
"3 user,5 critic",6680,2266
"2 user,2 critic",6681,586
"1 user,6 critic",6682,1457
"1 user,15 critic",6683,1460
"9 user,23 critic",6684,1441
"8 user,40 critic",6685,4917
"3 user,20 critic",6686,4918
"8 user,33 critic",6687,4919
"43 user,52 critic",6688,4920
"55 user,79 critic",6689,4921
"22 user,119 critic",6690,4922
"98 user,143 critic",6691,4923
"17 user,33 critic",6692,4924
"87 user,180 critic",6693,4925
"59 user,94 critic",6694,4926
"9 user,41 critic",6695,4927
3 critic,6696,454
"8 user,65 critic",6697,4928
"8 user,52 critic",6698,4929
"3 user,4 critic",6699,1422
"3 user,3 critic",6700,2585
2 user,6701,267
"1 user,9 critic",6702,1479
"5 user,5 critic",6703,2254
"19 user,18 critic",6704,4814
"4 user,5 critic",6705,2590
"5 user,4 critic",6706,45
"6 user,22 critic",6707,4930
"8 user,16 critic",6708,1348
"3 user,1 critic",6709,1236
"2 user,2 critic",6710,586
"13 user,22 critic",6711,4931
"34 user,37 critic",6712,1631
"31 user,18 critic",6713,4620
"24 user,32 critic",6714,4932
"38 user,28 critic",6715,205
"14 user,33 critic",6716,3
"27 user,63 critic",6717,4933
"43 user,56 critic",6718,4934
"38 user,68 critic",6719,4935
"20 user,21 critic",6720,4936
"5 user,13 critic",6721,3366
"2 user,22 critic",6722,4937
"9 user,6 critic",6723,982
"3 user,32 critic",6724,354
"2 user,11 critic",6725,615
"2 user,19 critic",6726,4938
"1 user,6 critic",6727,1457
"86 user,138 critic",6728,4939
"70 user,121 critic",6729,4940
"106 user,97 critic",6730,4941
"49 user,65 critic",6731,4942
"26 user,77 critic",6732,4943
"59 user,148 critic",6733,4944
"12 user,16 critic",6734,4945
"171 user,60 critic",6735,4946
"7 user,6 critic",6736,1683
"1 user,1 critic",6737,717
"2 user,12 critic",6738,4889
"23 user,23 critic",6739,4947
"2 user,11 critic",6740,615
9 critic,6741,257
7 critic,6742,794
"2 user,12 critic",6743,4889
"667 user,206 critic",6744,4948
"29 user,40 critic",6745,4949
"76 user,52 critic",6746,4811
"32 user,83 critic",6747,4950
,6748,29
,6749,29
"6 user,30 critic",6750,4951
9 user,6751,371
4 user,6752,437
"28 user,4 critic",6753,4952
"2 user,7 critic",6754,448
"16 user,39 critic",6755,4953
"1 user,2 critic",6756,48
"167 user,270 critic",6757,4954
"45 user,25 critic",6758,154
"19 user,41 critic",6759,712
"13 user,7 critic",6760,1544
"11 user,22 critic",6761,4955
"5 user,1 critic",6762,696
"13 user,23 critic",6763,4956
,6764,29
"75 user,34 critic",6765,4957
"106 user,213 critic",6766,4958
"84 user,155 critic",6767,4959
"337 user,126 critic",6768,4960
"44 user,43 critic",6769,4961
"35 user,28 critic",6770,4962
"142 user,226 critic",6771,4963
"69 user,50 critic",6772,4964
"260 user,266 critic",6773,4965
"27 user,27 critic",6774,4517
"166 user,258 critic",6775,4966
"119 user,248 critic",6776,4967
"115 user,65 critic",6777,4968
"115 user,177 critic",6778,4969
"20 user,54 critic",6779,4970
"272 user,67 critic",6780,4971
"21 user,41 critic",6781,4972
"18 user,36 critic",6782,4973
"18 user,29 critic",6783,4974
"268 user,426 critic",6784,4975
"230 user,334 critic",6785,4976
"60 user,151 critic",6786,4977
"26 user,36 critic",6787,4978
"23 user,96 critic",6788,4979
"7 user,5 critic",6789,422
"41 user,78 critic",6790,4980
"50 user,111 critic",6791,4981
"13 user,12 critic",6792,84
"21 user,17 critic",6793,4982
"24 user,30 critic",6794,4983
"64 user,68 critic",6795,1843
"260 user,188 critic",6796,4984
"263 user,222 critic",6797,4985
"77 user,153 critic",6798,4986
"158 user,258 critic",6799,4987
"12 user,6 critic",6800,1423
"43 user,13 critic",6801,4988
"17 user,34 critic",6802,4989
"16 user,37 critic",6803,4990
"70 user,113 critic",6804,4991
"81 user,29 critic",6805,4992
"87 user,37 critic",6806,4993
"94 user,59 critic",6807,4994
"120 user,56 critic",6808,4995
"35 user,2 critic",6809,4996
"827 user,157 critic",6810,4997
"373 user,191 critic",6811,4998
"18 user,8 critic",6812,4299
"113 user,43 critic",6813,4999
"722 user,187 critic",6814,5000
"193 user,145 critic",6815,5001
"20 user,9 critic",6816,4134
"13 user,52 critic",6817,5002
"4 user,2 critic",6818,1405
"17 user,43 critic",6819,5003
"5 user,23 critic",6820,5004
,6821,29
"8 user,15 critic",6822,789
"1 user,4 critic",6823,672
"2 user,3 critic",6824,28
"28 user,79 critic",6825,5005
"230 user,67 critic",6826,5006
"358 user,120 critic",6827,5007
"233 user,84 critic",6828,1071
"168 user,100 critic",6829,5008
"63 user,87 critic",6830,5009
"9 user,23 critic",6831,1441
"1 user,27 critic",6832,5010
"154 user,282 critic",6833,5011
"167 user,277 critic",6834,5012
"32 user,119 critic",6835,5013
"96 user,105 critic",6836,5014
"142 user,246 critic",6837,5015
"17 user,27 critic",6838,5016
"20 user,5 critic",6839,4039
"177 user,174 critic",6840,5017
"320 user,312 critic",6841,5018
"123 user,220 critic",6842,5019
"12 user,27 critic",6843,1414
"883 user,248 critic",6844,5020
"6 user,49 critic",6845,5021
,6846,29
1 critic,6847,741
"3 user,2 critic",6848,972
"140 user,111 critic",6849,5022
"159 user,111 critic",6850,5023
"160 user,60 critic",6851,5024
"24 user,5 critic",6852,5025
"78 user,59 critic",6853,5026
"51 user,27 critic",6854,5027
"51 user,45 critic",6855,5028
"43 user,39 critic",6856,5029
"73 user,7 critic",6857,5030
"23 user,14 critic",6858,5031
"44 user,12 critic",6859,1315
"219 user,12 critic",6860,5032
"23 user,5 critic",6861,5033
"24 user,12 critic",6862,5034
"55 user,33 critic",6863,4490
"32 user,15 critic",6864,5035
"15 user,2 critic",6865,1359
"26 user,7 critic",6866,5036
"32 user,8 critic",6867,2591
"18 user,8 critic",6868,4299
"61 user,29 critic",6869,5037
"21 user,38 critic",6870,5038
"24 user,4 critic",6871,5039
"24 user,10 critic",6872,5040
"112 user,50 critic",6873,5041
"25 user,11 critic",6874,3778
"14 user,6 critic",6875,2595
"21 user,8 critic",6876,1704
"37 user,13 critic",6877,2782
,6878,29
"99 user,34 critic",6879,5042
"85 user,39 critic",6880,5043
"19 user,7 critic",6881,4885
"20 user,8 critic",6882,4735
"1 user,15 critic",6883,1460
"139 user,168 critic",6884,5044
"191 user,154 critic",6885,5045
"135 user,169 critic",6886,5046
"90 user,11 critic",6887,5047
"107 user,150 critic",6888,5048
"198 user,167 critic",6889,5049
"95 user,214 critic",6890,5050
"59 user,34 critic",6891,5051
"295 user,281 critic",6892,5052
"84 user,51 critic",6893,5053
"77 user,58 critic",6894,5054
"99 user,61 critic",6895,5055
"159 user,43 critic",6896,5056
"116 user,127 critic",6897,5057
"73 user,11 critic",6898,5058
"104 user,62 critic",6899,5059
"146 user,92 critic",6900,1488
"109 user,45 critic",6901,1743
"11 user,26 critic",6902,2882
"142 user,202 critic",6903,5060
"23 user,11 critic",6904,469
"56 user,125 critic",6905,5061
"5 user,3 critic",6906,519
,6907,29
"210 user,91 critic",6908,5062
"551 user,250 critic",6909,5063
"212 user,111 critic",6910,848
"300 user,177 critic",6911,5064
"937 user,219 critic",6912,5065
"295 user,97 critic",6913,5066
"120 user,132 critic",6914,5067
"259 user,130 critic",6915,5068
"98 user,59 critic",6916,5069
"43 user,18 critic",6917,3876
"22 user,10 critic",6918,2647
"127 user,63 critic",6919,5070
"37 user,18 critic",6920,2156
"57 user,33 critic",6921,5071
"98 user,14 critic",6922,5072
"32 user,18 critic",6923,2714
"124 user,112 critic",6924,5073
"26 user,20 critic",6925,5074
"159 user,236 critic",6926,5075
"114 user,135 critic",6927,5076
"258 user,139 critic",6928,5077
"77 user,24 critic",6929,5078
"40 user,119 critic",6930,5079
"33 user,45 critic",6931,5080
,6932,29
"37 user,52 critic",6933,5081
"25 user,30 critic",6934,3078
"3 user,8 critic",6935,966
"66 user,88 critic",6936,5082
"76 user,55 critic",6937,5083
"268 user,231 critic",6938,5084
"99 user,66 critic",6939,5085
"116 user,78 critic",6940,5086
"45 user,37 critic",6941,5087
"82 user,93 critic",6942,4813
"202 user,116 critic",6943,5088
"92 user,110 critic",6944,5089
"45 user,29 critic",6945,5090
"102 user,61 critic",6946,5091
"24 user,15 critic",6947,3059
"53 user,24 critic",6948,5092
"158 user,259 critic",6949,5093
"56 user,77 critic",6950,5094
"200 user,95 critic",6951,5095
"149 user,82 critic",6952,5096
"90 user,72 critic",6953,5097
"27 user,52 critic",6954,5098
"371 user,207 critic",6955,5099
"471 user,155 critic",6956,5100
"802 user,168 critic",6957,5101
"78 user,57 critic",6958,5102
"531 user,147 critic",6959,5103
"110 user,57 critic",6960,5104
"95 user,82 critic",6961,5105
"147 user,80 critic",6962,5106
"91 user,64 critic",6963,5107
2 critic,6964,962
"197 user,220 critic",6965,5108
"49 user,36 critic",6966,5109
"31 user,112 critic",6967,5110
"46 user,75 critic",6968,5111
"278 user,203 critic",6969,5112
"120 user,77 critic",6970,5113
"2 user,1 critic",6971,524
"192 user,166 critic",6972,5114
"35 user,44 critic",6973,5115
,6974,29
"22 user,15 critic",6975,266
"128 user,128 critic",6976,5116
"153 user,121 critic",6977,5117
"85 user,46 critic",6978,5118
"172 user,68 critic",6979,5119
"24 user,16 critic",6980,5120
"21 user,1 critic",6981,66
"47 user,9 critic",6982,1390
"364 user,147 critic",6983,5121
"117 user,90 critic",6984,5122
"120 user,133 critic",6985,5123
"53 user,61 critic",6986,4159
"206 user,122 critic",6987,5124
"330 user,181 critic",6988,5125
"47 user,13 critic",6989,4303
"22 user,28 critic",6990,2984
"69 user,39 critic",6991,5126
"42 user,61 critic",6992,5127
"157 user,56 critic",6993,5128
"26 user,26 critic",6994,5129
"35 user,14 critic",6995,3723
"158 user,60 critic",6996,5130
"47 user,134 critic",6997,5131
"75 user,113 critic",6998,5132
"6 user,15 critic",6999,4072
"98 user,72 critic",7000,3622
"458 user,151 critic",7001,5133
"131 user,58 critic",7002,5134
"63 user,37 critic",7003,5135
"152 user,39 critic",7004,5136
"116 user,66 critic",7005,979
"266 user,445 critic",7006,5137
"114 user,115 critic",7007,5138
"389 user,361 critic",7008,5139
"248 user,370 critic",7009,5140
"144 user,200 critic",7010,5141
"6 user,15 critic",7011,4072
"6 user,32 critic",7012,4456
"150 user,323 critic",7013,5142
"7 user,43 critic",7014,5143
"4 user,2 critic",7015,1405
"1 user,35 critic",7016,5144
2 user,7017,267
"6 user,2 critic",7018,1437
"25 user,27 critic",7019,604
"13 user,14 critic",7020,4881
,7021,29
,7022,29
1 user,7023,185
"3 user,1 critic",7024,1236
,7025,29
"36 user,19 critic",7026,1358
,7027,29
5 critic,7028,971
"57 user,86 critic",7029,5145
"14 user,54 critic",7030,5146
"38 user,51 critic",7031,3102
"10 user,131 critic",7032,5147
"22 user,21 critic",7033,5148
"3 user,7 critic",7034,1535
,7035,29
"21 user,11 critic",7036,4793
2 user,7037,267
"2 user,2 critic",7038,586
"47 user,49 critic",7039,5149
"16 user,7 critic",7040,532
"47 user,27 critic",7041,3089
"14 user,12 critic",7042,168
"21 user,21 critic",7043,5150
"58 user,53 critic",7044,5151
"10 user,17 critic",7045,2586
"62 user,46 critic",7046,5152
"66 user,53 critic",7047,5153
"70 user,31 critic",7048,5154
"41 user,45 critic",7049,5155
"68 user,60 critic",7050,5156
"35 user,83 critic",7051,5157
"9 user,1 critic",7052,442
"12 user,4 critic",7053,957
"299 user,110 critic",7054,5158
2 user,7055,267
"13 user,15 critic",7056,4887
1 user,7057,185
"33 user,79 critic",7058,5159
10 critic,7059,788
"11 user,19 critic",7060,5160
"110 user,111 critic",7061,5161
"217 user,115 critic",7062,5162
"15 user,25 critic",7063,5163
"1 user,8 critic",7064,961
"9 user,4 critic",7065,638
2 user,7066,267
"1 user,1 critic",7067,717
"9 user,12 critic",7068,4156
"7 user,52 critic",7069,5164
"14 user,12 critic",7070,168
"94 user,124 critic",7071,5165
1 user,7072,185
"27 user,22 critic",7073,2306
,7074,29
"1 user,1 critic",7075,717
,7076,29
2 user,7077,267
"40 user,93 critic",7078,5166
"5 user,52 critic",7079,5167
"5 user,31 critic",7080,5168
22 critic,7081,5169
"22 user,53 critic",7082,5170
"15 user,19 critic",7083,3373
"25 user,44 critic",7084,5171
"8 user,15 critic",7085,789
1 critic,7086,741
,7087,29
"11 user,18 critic",7088,4646
"5 user,2 critic",7089,230
"7 user,10 critic",7090,669
"67 user,145 critic",7091,5172
"51 user,49 critic",7092,4426
"36 user,18 critic",7093,3296
"136 user,159 critic",7094,1609
"746 user,124 critic",7095,5173
"42 user,17 critic",7096,4673
"10 user,29 critic",7097,4480
,7098,29
"3 user,13 critic",7099,3029
,7100,29
,7101,29
,7102,29
,7103,29
"1 user,1 critic",7104,717
"9 user,5 critic",7105,2639
,7106,29
"10 user,15 critic",7107,5174
"211 user,148 critic",7108,5175
"140 user,46 critic",7109,360
"11 user,22 critic",7110,4955
1 critic,7111,741
16 critic,7112,4133
"1 user,15 critic",7113,1460
"47 user,12 critic",7114,5176
"77 user,41 critic",7115,5177
"115 user,121 critic",7116,5178
"83 user,86 critic",7117,5179
"79 user,52 critic",7118,5180
"50 user,57 critic",7119,5181
"3 user,3 critic",7120,2585
"93 user,111 critic",7121,5182
1 user,7122,185
2 critic,7123,962
"18 user,11 critic",7124,3281
"1 user,1 critic",7125,717
"4 user,4 critic",7126,1534
"5 user,3 critic",7127,519
"1 user,1 critic",7128,717
"11 user,3 critic",7129,1406
"9 user,5 critic",7130,2639
"30 user,10 critic",7131,3694
"18 user,11 critic",7132,3281
"11 user,10 critic",7133,3653
"16 user,5 critic",7134,1767
"29 user,16 critic",7135,170
"45 user,25 critic",7136,154
"25 user,11 critic",7137,3778
"45 user,19 critic",7138,5183
"35 user,23 critic",7139,4809
"17 user,7 critic",7140,552
"33 user,19 critic",7141,5184
"23 user,19 critic",7142,67
"57 user,32 critic",7143,5185
"95 user,61 critic",7144,5186
"19 user,10 critic",7145,3680
"41 user,13 critic",7146,2659
"18 user,7 critic",7147,976
"43 user,18 critic",7148,3876
"14 user,3 critic",7149,2641
"30 user,3 critic",7150,5187
"43 user,19 critic",7151,566
"53 user,21 critic",7152,5188
"19 user,8 critic",7153,4614
"32 user,9 critic",7154,708
"16 user,1 critic",7155,5189
"25 user,8 critic",7156,2620
"19 user,20 critic",7157,369
"34 user,20 critic",7158,2810
"15 user,2 critic",7159,1359
"20 user,14 critic",7160,5190
"28 user,12 critic",7161,223
"27 user,11 critic",7162,5191
"28 user,6 critic",7163,2638
"26 user,13 critic",7164,628
"28 user,13 critic",7165,496
"20 user,15 critic",7166,5192
"22 user,12 critic",7167,4301
"26 user,14 critic",7168,5193
"13 user,2 critic",7169,429
"20 user,5 critic",7170,4039
"17 user,6 critic",7171,2878
"17 user,5 critic",7172,2472
"28 user,5 critic",7173,2640
"15 user,25 critic",7174,5163
"60 user,23 critic",7175,5194
"71 user,32 critic",7176,5195
,7177,29
"5 user,2 critic",7178,230
"44 user,27 critic",7179,5196
"5 user,2 critic",7180,230
"13 user,7 critic",7181,1544
"29 user,21 critic",7182,3784
"9 user,14 critic",7183,2986
"39 user,17 critic",7184,5197
"14 user,7 critic",7185,381
"3 user,2 critic",7186,972
"21 user,9 critic",7187,4246
"18 user,10 critic",7188,3736
"10 user,5 critic",7189,483
"40 user,7 critic",7190,4491
"20 user,5 critic",7191,4039
"7 user,1 critic",7192,470
"26 user,6 critic",7193,226
"38 user,17 critic",7194,3146
"17 user,8 critic",7195,3377
"30 user,17 critic",7196,431
"17 user,10 critic",7197,1773
"46 user,9 critic",7198,513
"42 user,29 critic",7199,416
"117 user,38 critic",7200,5198
"15 user,3 critic",7201,78
"38 user,2 critic",7202,5199
"21 user,7 critic",7203,2522
"59 user,22 critic",7204,5200
"52 user,11 critic",7205,5201
"83 user,25 critic",7206,5202
"16 user,12 critic",7207,2231
"51 user,31 critic",7208,5203
"260 user,279 critic",7209,5204
"27 user,26 critic",7210,3493
"41 user,57 critic",7211,5205
"122 user,93 critic",7212,5206
"25 user,24 critic",7213,5207
"49 user,35 critic",7214,5208
"63 user,25 critic",7215,5209
"28 user,10 critic",7216,4135
3 user,7217,46
"5 user,1 critic",7218,696
"6 user,2 critic",7219,1437
