Duration,RatingCount,original_index,unique_index
87 min,"1,366",7053,6790
101 min,"15,945",7054,6791
94 min,267,7055,6792
85 min,788,7056,6793
,25,7057,6794
82 min,765,7058,6795
92 min,81,7059,6796
90 min,"1,299",7060,6797
108 min,"21,614",7061,6798
110 min,"65,245",7062,6799
120 min,"1,015",7063,6800
102 min,46,7064,6801
144 min,461,7065,6802
97 min,79,7066,6803
,456,7067,6804
92 min,520,7068,6805
91 min,513,7069,6806
110 min,"1,799",7070,6807
1 hr. 32 min.,"29,041",7071,6808
,64,7072,5047
104 min,"4,616",7073,6809
,24,7074,6810
78 min,105,7075,6811
92 min,97,7076,6812
80 min,55,7077,6813
84 min,"3,320",7078,6814
76 min,"1,377",7079,6815
80 min,292,7080,6816
93 min,45,7081,6817
102 min,"1,493",7082,6818
90 min,"1,707",7083,6819
94 min,"2,277",7084,6820
93 min,970,7085,6821
,89,7086,6822
,,7087,29
81 min,558,7088,6823
85 min,636,7089,6824
82 min,382,7090,6825
92 min,"17,820",7091,6826
98 min,"3,954",7092,6827
89 min,"1,708",7093,6828
107 min,"15,626",7094,6829
83 min,"21,591",7095,6830
95 min,"2,119",7096,6831
88 min,447,7097,6832
,18,7098,2480
75 min,50,7099,6833
,23,7100,6834
,26,7101,3375
,63,7102,6835
,26,7103,3375
65 min,49,7104,6836
78 min,468,7105,6837
,11,7106,6838
115 min,330,7107,6839
87 min,"26,943",7108,6840
90 min,"22,882",7109,6841
85 min,"1,240",7110,6842
94 min,167,7111,6843
91 min,22,7112,6844
83 min,31,7113,6845
91 min,"4,507",7114,6846
99 min,"3,527",7115,6847
94 min,"9,554",7116,6848
89 min,"8,173",7117,6849
86 min,"7,170",7118,6850
84 min,"3,045",7119,6851
85 min,356,7120,6852
103 min,"7,611",7121,6853
,36,7122,6854
113 min,,7123,6855
91 min,439,7124,6856
70 min,20,7125,6857
80 min,55,7126,6813
91 min,239,7127,6858
65 min,30,7128,6859
86 min,260,7129,6860
75 min,252,7130,6861
125 min,"1,395",7131,6862
67 min,960,7132,6863
82 min,787,7133,6864
79 min,567,7134,6865
68 min,854,7135,6866
83 min,"2,612",7136,6867
71 min,743,7137,6868
79 min,"1,763",7138,6869
84 min,"1,785",7139,6870
73 min,650,7140,6871
93 min,"1,449",7141,6872
69 min,895,7142,6873
66 min,"3,933",7143,6874
89 min,"7,528",7144,6875
78 min,982,7145,6876
108 min,"2,390",7146,6877
93 min,876,7147,6878
96 min,"2,296",7148,6879
90 min,895,7149,6880
99 min,"1,189",7150,6881
81 min,"1,816",7151,6882
138 min,"3,370",7152,6883
109 min,"1,037",7153,6884
93 min,"1,354",7154,6885
64 min,272,7155,6886
103 min,"1,051",7156,6887
87 min,"1,185",7157,6888
89 min,"1,033",7158,6889
81 min,941,7159,6890
79 min,865,7160,6891
82 min,"1,835",7161,6892
87 min,"1,496",7162,6893
95 min,"1,540",7163,6894
76 min,"1,165",7164,6895
77 min,976,7165,6896
81 min,"1,120",7166,6897
102 min,"2,011",7167,6898
90 min,952,7168,6899
71 min,432,7169,6900
67 min,713,7170,6901
85 min,896,7171,6902
67 min,541,7172,6903
89 min,"1,496",7173,6904
80 min,687,7174,6905
85 min,"8,154",7175,6906
1 hr. 53 min.,"7,146",7176,6907
,26,7177,3375
70 min,100,7178,6908
93 min,"2,857",7179,6909
86 min,153,7180,6910
93 min,860,7181,6911
87 min,"2,157",7182,6912
78 min,435,7183,6913
96 min,"1,508",7184,6914
80 min,404,7185,6915
70 min,123,7186,6916
71 min,432,7187,6900
68 min,528,7188,6917
63 min,220,7189,6918
95 min,"1,301",7190,6919
81 min,631,7191,6920
68 min,210,7192,6921
116 min,"1,306",7193,6922
92 min,"1,159",7194,6923
124 min,884,7195,6924
90 min,"1,075",7196,6925
79 min,"1,177",7197,6926
114 min,"3,458",7198,6927
78 min,"1,620",7199,6928
133 min,"8,119",7200,6929
109 min,599,7201,6930
107 min,680,7202,6931
115 min,"1,049",7203,6932
120 min,"4,061",7204,6933
141 min,"3,004",7205,6934
116 min,"2,833",7206,6935
102 min,699,7207,6936
127 min,"3,628",7208,6937
120 min,"90,616",7209,6938
86 min,"5,625",7210,6939
97 min,"1,420",7211,6940
89 min,"10,001",7212,6941
87 min,905,7213,6942
85 min,"2,367",7214,6943
103 min,"2,406",7215,6944
92 min,728,7216,6945
90 min,129,7217,6946
94 min,112,7218,6947
91 min,391,7219,6948
103 min,"1,218",7220,6949
101 min,385,7221,6950
92 min,598,7222,6951
,,7223,29
146 min,"1,691",7224,6952
87 min,902,7225,6953
102 min,232,7226,6954
94 min,946,7227,6955
104 min,"4,190",7228,6956
98 min,"2,314",7229,6957
94 min,"1,885",7230,6958
99 min,"8,034",7231,6959
100 min,"2,974",7232,6960
97 min,"10,008",7233,6961
114 min,"4,193",7234,6962
101 min,"1,189",7235,6963
92 min,"1,653",7236,6964
106 min,719,7237,6965
94 min,697,7238,6966
105 min,177,7239,6967
94 min,"1,134",7240,6968
102 min,"4,268",7241,6969
115 min,"2,110",7242,6970
122 min,"3,644",7243,6971
97 min,"20,512",7244,6972
109 min,"1,255",7245,6973
105 min,"2,583",7246,6974
86 min,220,7247,6975
93 min,707,7248,6976
91 min,566,7249,6977
89 min,395,7250,753
131 min,"6,609",7251,6978
98 min,37,7252,6979
95 min,353,7253,6980
88 min,36,7254,6981
99 min,"3,927",7255,6982
82 min,231,7256,6983
79 min,23,7257,6984
,6,7258,5103
93 min,884,7259,6985
88 min,600,7260,6986
96 min,818,7261,6987
106 min,750,7262,6988
90 min,804,7263,6989
155 min,"2,265",7264,6990
118 min,"1,384",7265,6991
95 min,"1,329",7266,6992
109 min,"6,393",7267,6993
87 min,"1,218",7268,6994
94 min,"11,740",7269,6995
93 min,"23,799",7270,6996
108 min,"22,939",7271,6997
89 min,"11,356",7272,6998
101 min,"14,990",7273,6999
95 min,"17,357",7274,7000
1 hr. 38 min.,"33,147",7275,7001
94 min,"15,884",7276,7002
102 min,"6,631",7277,7003
88 min,727,7278,7004
91 min,"7,313",7279,7005
97 min,"21,828",7280,7006
109 min,"2,407",7281,7007
100 min,"4,933",7282,7008
106 min,"2,868",7283,7009
93 min,"2,409",7284,7010
82 min,170,7285,7011
91 min,270,7286,7012
88 min,39,7287,7013
95 min,50,7288,7014
,41,7289,7015
101 min,"37,668",7290,7016
,9,7291,4574
76 min,"1,762",7292,7017
88 min,"5,122",7293,7018
90 min,393,7294,7019
88 min,434,7295,7020
81 min,824,7296,7021
98 min,"2,063",7297,7022
92 min,641,7298,7023
85 min,"1,855",7299,7024
95 min,"58,404",7300,7025
89 min,"115,803",7301,7026
81 min,723,7302,7027
98 min,409,7303,7028
81 min,61,7304,7029
,,7305,29
98 min,"36,805",7306,7030
102 min,"49,378",7307,7031
,"29,525",7308,7032
99 min,"62,670",7309,7033
105 min,"3,240",7310,7034
118 min,"3,514",7311,7035
85 min,457,7312,7036
105 min,"4,395",7313,7037
107 min,"6,684",7314,7038
1 hr. 24 min.,"1,574",7315,7039
63 min,"1,549",7316,7040
53 min,"1,149",7317,7041
102 min,"3,328",7318,7042
137 min,"5,813",7319,7043
,260,7320,7044
80 min,244,7321,7045
93 min,"18,364",7322,7046
100 min,"12,735",7323,7047
93 min,"24,439",7324,7048
116 min,"85,855",7325,7049
85 min,"119,611",7326,7050
,16,7327,473
,30,7328,1525
94 min,"5,084",7329,7051
93 min,270,7330,7052
,,7331,29
98 min,"3,608",7332,7053
91 min,"3,468",7333,7054
120 min,,7334,7055
93 min,58,7335,7056
97 min,"12,560",7336,7057
103 min,"54,591",7337,7058
96 min,"19,732",7338,7059
104 min,"87,226",7339,7060
108 min,"3,779",7340,7061
100 min,152,7341,7062
85 min,"1,460",7342,7063
90 min,"24,530",7343,7064
113 min,"15,903",7344,7065
111 min,"2,937",7345,7066
103 min,"16,461",7346,7067
91 min,"21,544",7347,7068
139 min,"24,068",7348,7069
91 min,135,7349,7070
97 min,"20,698",7350,7071
89 min,"37,378",7351,7072
87 min,"57,604",7352,7073
1 hr. 42 min.,141,7353,7074
98 min,"2,436",7354,7075
91 min,"9,787",7355,7076
108 min,"36,532",7356,7077
97 min,684,7357,7078
1 hr. 31 min.,"3,892",7358,7079
88 min,123,7359,7080
92 min,41,7360,7081
93 min,"18,692",7361,7082
99 min,"48,072",7362,7083
97 min,"28,110",7363,7084
85 min,"13,313",7364,7085
1 hr. 49 min.,"16,865",7365,7086
97 min,411,7366,7087
89 min,"1,192",7367,7088
97 min,"1,650",7368,7089
88 min,"1,015",7369,7090
100 min,"2,479",7370,7091
88 min,"12,778",7371,7092
83 min,"29,301",7372,7093
,126,7373,7094
123 min,"40,487",7374,7095
123 min,"7,032",7375,7096
189 min,"690,684",7376,7097
123 min,"164,930",7377,7098
73 min,"1,516",7378,7099
151 min,"781,237",7379,7100
121 min,"176,977",7380,7101
86 min,672,7381,7102
80 min,"1,616",7382,7103
90 min,372,7383,7104
90 min,186,7384,7105
96 min,"97,638",7385,7106
84 min,253,7386,7107
112 min,892,7387,7108
90 min,202,7388,7109
108 min,"15,697",7389,7110
