Year,Genre,original_index,unique_index
1938 1939 1940,"Drama,Classics",6149,3859
1994,Comedy,6150,826
1998,"Comedy,Drama,Romance",6151,2503
2000,"Comedy,Drama",6152,1991
1997 1998 1999,Drama,6153,3860
1991,"Crime,Mystery,Thriller",6154,3861
1991,"Horror,Thriller",6155,3862
1987,"Action,Thriller",6156,3863
1999,"Crime,Drama,Thriller",6157,244
2003,"Drama,Horror,Mystery",6158,3864
1993 1994 1995,"Drama,Romance",6159,3865
1981,Drama,6160,1759
1985,"Biography,Drama,Music",6161,3866
1987,"Comedy,Drama,Romance",6162,374
1982,"Biography,Drama,Romance",6163,3867
1984,Drama,6164,3089
1986,Drama,6165,1469
1990,Drama,6166,487
1988,Drama,6167,274
1984,Drama,6168,3089
1994,"Drama,Romance",6169,254
1980,"Comedy,Crime",6170,3868
1986,Horror,6171,447
1985,Comedy,6172,2121
2002,"Crime,Drama,Romance",6173,3869
1997,Drama,6174,649
1984 1985 1986,"Art House & International,Drama",6175,3870
1989,"Comedy,Crime,Mystery",6176,3664
1979,Drama,6177,2122
1979,Drama,6178,2122
1984,Drama,6179,3089
1980 1981 1982,"Drama,Romance,Classics",6180,3871
2004,"Drama,Musical,Romance",6181,3872
2008,"Adventure,Drama,Romance",6182,3873
2007,"Comedy,Musical,Romance",6183,3874
1963,Drama,6184,85
1965,"Drama,Romance",6185,3875
1962 1963 1964,"Drama,Action & Adventure,Classics,Comedy",6186,3876
1955,"Comedy,Musical,Romance",6187,2322
1956,"Comedy,Musical,Romance",6188,3877
1941,"Drama,Musical,Romance",6189,3878
1990,Horror,6190,3879
2006,"Horror,Mystery,Thriller",6191,3880
2001,Comedy,6192,189
2005,Comedy,6193,1045
2001 2002 2003,"Science Fiction & Fantasy,Comedy",6194,3881
2001,Comedy,6195,189
2003,"Comedy,Fantasy,Horror",6196,3882
2009,Comedy,6197,343
1955,Drama,6198,3883
1974,Thriller,6199,3884
1999,"Family,Animation,Comedy",6200,3885
1983,"Drama,Music,Romance",6201,3886
1980,"Drama,Music,Musical",6202,3887
1980,"Drama,Romance,Western",6203,3888
1981,Horror,6204,2742
1978,Horror,6205,479
1982,"Comedy,Horror",6206,1448
2015,Horror,6207,448
2007,"Horror,Thriller",6208,3511
2014,Horror,6209,3707
2011,Horror,6210,2586
2015,"Drama,Horror,Thriller",6211,3042
2014,Horror,6212,3707
2015,Horror,6213,448
2014,"Biography,Drama,Fantasy",6214,3889
2008 2009 2010,Horror,6215,3890
2013,"Horror,Thriller",6216,3442
2013 2014 2015,Horror,6217,3891
2012,"Horror,Thriller",6218,2776
1961,"Mystery,Thriller",6219,3892
2011,Horror,6220,2586
2007,"Comedy,Horror,Thriller",6221,3893
2014,"Horror,Thriller",6222,270
1956,"Biography,Drama,History",6223,666
2013,"Action,Adventure,Horror",6224,986
2011,Horror,6225,2586
1942,"Crime,Thriller,Mystery",6226,3894
1946,Mystery,6227,3895
1942,"Adventure,Crime,Drama",6228,3896
1939,"Crime,Mystery,Thriller",6229,3897
1945,"Adventure,Crime,Mystery",6230,3898
1943,Mystery,6231,3899
1944,"Mystery,Thriller",6232,3900
1945,Mystery,6233,3901
1945,"Crime,Mystery,Thriller",6234,3902
1944,"Crime,Drama,Mystery",6235,3903
1944,"Crime,Mystery,Thriller",6236,3904
2013 2014 2015,"Drama,Comedy",6237,2293
2013,"Action,Crime,Thriller",6238,297
2015,"Short,Romance",6239,3905
1965,Sci-Fi,6240,3906
1999,"Action,Adventure,Comedy",6241,827
2001,"Action,Adventure,Sci-Fi",6242,1490
2013,"Drama,Horror,Thriller",6243,3803
2014,"Horror,Mystery,Thriller",6244,3283
2013,"Drama,Horror,Thriller",6245,3803
2013,"Comedy,Horror",6246,443
2009,"Horror,Thriller",6247,123
2012,"Crime,Mystery,Thriller",6248,3907
2008,"Horror,Thriller",6249,1408
2013,"Horror,Mystery,Thriller",6250,1496
2012,"Horror,Thriller",6251,2776
2015,"Crime,Drama,Thriller",6252,3908
2013,"Action,Biography,Drama",6253,2286
1990,"Comedy,Horror",6254,61
2010,"Action,Adventure,Comedy",6255,1351
1984,"Horror,Sci-Fi,Thriller",6256,3909
1981,Horror,6257,2742
1987,"Comedy,Horror",6258,198
2013,"Horror,Thriller",6259,3442
2014,Horror,6260,3707
2014,"Horror,Thriller",6261,270
1978 1979 1980,"Drama,Horror,Mystery & Suspense",6262,3910
2013,Drama,6263,181
2010,"Biography,Drama",6264,1690
2010,Documentary,6265,27
1999,"Documentary,Biography,History",6266,3911
1986,"Documentary,Biography,History",6267,3912
2007,"Biography,Drama",6268,1550
2003,"Documentary,Biography",6269,1940
2013,"Documentary,History",6270,3913
2009,Horror,6271,3444
1992,"Comedy,Drama,Fantasy",6272,3914
2001,"Horror,Mystery,Thriller",6273,393
1979,Drama,6274,2122
2010,"Drama,Thriller",6275,2352
2007,"Drama,Thriller",6276,3915
2005,"Horror,Thriller",6277,3695
2013,"Crime,Drama",6278,2856
2013 2014 2015,"Mystery & Suspense,Drama",6279,3916
2014,"Comedy,Drama,Music",6280,3578
2003,"Action,Adventure,Biography",6281,3917
2003,"Action,Mystery,Thriller",6282,3918
2001,"Action,Adventure,Romance",6283,3919
2005,"Adventure,Comedy,Drama",6284,1356
2002,"Adventure,Drama,Romance",6285,3920
2014,"Comedy,Crime,Drama",6286,3921
2014,"Comedy,Drama",6287,232
2008,"Animation,Biography,Drama",6288,3922
2004,"Comedy,Horror",6289,1997
2015,Drama,6290,50
2009,"Comedy,Drama",6291,2395
1962,"Musical,Comedy",6292,3923
1965,"Comedy,Musical,Romance",6293,3924
1969,"Drama,Thriller",6294,3925
2015,Drama,6295,50
1967,"Comedy,Musical",6296,3926
2000,"Crime,Comedy",6297,3927
1964,"Comedy,Musical",6298,3928
1969,"Crime,Drama,Music",6299,3929
1977,"Horror,Thriller",6300,3930
2008,"Horror,Mystery",6301,3833
2009,"Drama,Horror,Mystery",6302,3693
2007,"Horror,Thriller",6303,3511
2008,"Horror,Sci-Fi,Thriller",6304,3389
2009,"Horror,Mystery",6305,3842
2008,"Horror,Thriller",6306,1408
2010,"Drama,Horror,Thriller",6307,1461
2006,"Horror,Thriller",6308,122
2009,"Drama,Horror,Thriller",6309,3931
2009,"Horror,Thriller",6310,123
2010,"Crime,Drama,Horror",6311,3932
2011,"Drama,Thriller",6312,1465
2012,Horror,6313,674
1984,"Horror,Thriller",6314,307
2009,Documentary,6315,11
1978,"Horror,Thriller",6316,2866
2010,Documentary,6317,27
2013,"Crime,Horror,Thriller",6318,3933
2010,"Drama,Romance",6319,200
2015,"Biography,Drama,Music",6320,2529
2014,"Drama,Sci-Fi",6321,3934
2014,"Mystery,Thriller",6322,3562
2011,Horror,6323,2586
2014,"Drama,Mystery,Romance",6324,1291
2013,Comedy,6325,381
2015,Horror,6326,448
2011,Drama,6327,323
2015,Comedy,6328,573
2014,"Action,Thriller",6329,2283
2014,"Action,Thriller",6330,2283
2014,"Drama,Mystery,Thriller",6331,2483
2014,"Action,Crime,Thriller",6332,1292
2014,"Action,Adventure",6333,2571
2014,"Adventure,Horror,Mystery",6334,2170
2014,"Drama,Horror",6335,3505
2014 2015 2016,Horror,6336,3393
2011,"Horror,Thriller",6337,2588
1937,Mystery,6338,3935
2014,"Horror,Mystery,Thriller",6339,3283
2013,Horror,6340,120
2013,"Horror,Thriller",6341,3442
2013,"Horror,Mystery,Thriller",6342,1496
2014,"Action,Adventure,Drama",6343,1930
2009,"Action,Crime,Mystery",6344,3936
2015,"Action,Crime,Drama",6345,3214
2013,Drama,6346,181
2014,"Drama,War",6347,3937
1963,Horror,6348,1132
2014,"Horror,Romance,Sci-Fi",6349,3938
2014,"Horror,Thriller",6350,270
2014,"Horror,Thriller",6351,270
2012,"Horror,Mystery,Thriller",6352,3466
2014,"Drama,Horror",6353,3505
2014,"Horror,Thriller",6354,270
2015,"Horror,Sci-Fi,Thriller",6355,477
2014,"Horror,Sci-Fi,Thriller",6356,3509
2012,"Mystery,Thriller",6357,3939
2015,"Horror,Sci-Fi,Thriller",6358,477
2014,"Horror,Thriller",6359,270
2014,Horror,6360,3707
2008,"Crime,Drama,Horror",6361,2345
2015,"Horror,Mystery,Thriller",6362,2182
2014,"Short,Action",6363,3940
2009,"Horror,Thriller",6364,123
2015,"Drama,Mystery,Romance",6365,459
1991,"Comedy,Horror,Mystery",6366,3941
2013,"Comedy,Fantasy,Mystery",6367,3942
1988,Horror,6368,1523
2009,Documentary,6369,11
2000,Drama,6370,37
1992,"Action,Crime,Sci-Fi",6371,2752
2010,"Crime,Drama,Romance",6372,3943
2000,"Action,Drama,Thriller",6373,3944
2013,"Crime,Drama,Thriller",6374,2853
2010,Drama,6375,1035
2000,"Crime,Drama,Thriller",6376,187
2006,"Biography,Crime,Drama",6377,3945
2005,"Documentary,Comedy,Drama",6378,3946
1993,"Action,Thriller",6379,2749
2000,"Crime,Drama,Romance",6380,3947
2004,"Comedy,Romance",6381,631
1997,"Comedy,Romance",6382,1373
2000,"Drama,Romance",6383,3805
2005,"Horror,Sci-Fi,Thriller",6384,3948
1997,Documentary,6385,3949
2007,"Horror,Sci-Fi,Thriller",6386,1779
2009,"Mystery,Sci-Fi,Thriller",6387,3950
1989,"Biography,Drama,Horror",6388,3951
2013,"Horror,Sci-Fi,Thriller",6389,3952
1992,"Mystery,Sci-Fi",6390,3953
1991,"Horror,Sci-Fi",6391,596
1997,"Drama,Thriller",6392,2857
2000,"Thriller,Crime,Drama",6393,3954
1990,"Action,Sci-Fi",6394,1188
1989,Horror,6395,1463
2003,"Horror,Sci-Fi,Thriller",6396,3955
2008,"Action,Adventure,Sci-Fi",6397,983
1990,"Action,Comedy,Crime",6398,1718
1990,"Action,Adventure,Thriller",6399,1800
1990,Drama,6400,487
1997,"Drama,Romance",6401,360
1993,"Crime,Drama,Thriller",6402,627
1984,"Crime,Mystery,Thriller",6403,3956
2007,"Crime,Drama,War",6404,3957
1992,"Crime,Drama,Thriller",6405,3958
1989,"Drama,History,War",6406,3247
2002,"Horror,Mystery,Thriller",6407,3959
1997,"Action,Adventure,Romance",6408,3960
2013,Comedy,6409,381
1980,"Comedy,Crime,Drama",6410,3961
1987,Thriller,6411,3962
1974,"Romance,Drama",6412,3963
1984,"Action,Horror",6413,3964
1976,Horror,6414,2698
1981,Horror,6415,2742
1989,Horror,6416,1463
1980,"Sci-Fi,Horror",6417,3965
1982,"Horror,Mystery",6418,3966
1983,Horror,6419,1454
1988,"Horror,Sci-Fi,Thriller",6420,3967
1982,Horror,6421,62
1982,"Horror,Sci-Fi",6422,2622
2015,"Drama,Fantasy,Thriller",6423,3968
1978,"Comedy,Horror,Sci-Fi",6424,3969
1973,"Horror,Sci-Fi",6425,3970
1977,"Horror,Sci-Fi,Thriller",6426,2702
2014,Mystery,6427,3971
1991,"Horror,Sci-Fi",6428,596
1979 1980 1981,"Science Fiction & Fantasy,Horror",6429,3972
2015,Thriller,6430,2488
2014,"Horror,Thriller",6431,270
1977,"Sci-Fi,Horror",6432,2700
1981,Horror,6433,2742
1977,"Sci-Fi,Horror",6434,2700
1972,"Horror,Mystery,Romance",6435,3973
1975 1976 1977,"Science Fiction & Fantasy,Horror",6436,3974
1975,"Sci-Fi,Horror,Mystery",6437,3975
1960,"Horror,Thriller",6438,3976
1972,"Horror,Sci-Fi,Thriller",6439,3977
1978,Horror,6440,479
1977,"Horror,Thriller",6441,3930
1966,"Adventure,Western",6442,3978
1979,"Sci-Fi,Horror",6443,3979
2013,"Horror,Thriller",6444,3442
1981,"Drama,Horror,Romance",6445,3980
1979,Horror,6446,1960
1976,"Horror,Thriller",6447,3981
2015,Horror,6448,448
1978,"Action,Adventure,Thriller",6449,3982
2015,"Action,Crime,Drama",6450,3214
1980,"Action,Crime,Drama",6451,3983
1981,"Horror,Mystery",6452,1460
1988,"Action,Crime",6453,3984
1983,"Action,Crime,Drama",6454,1459
1985,Thriller,6455,3985
1985,"Action,Drama,Horror",6456,1
1986,"Horror,Thriller",6457,3207
2015,"Drama,Thriller",6458,57
2014,"Action,Thriller",6459,2283
1985,"Action,Drama",6460,3437
1987,"Action,Drama",6461,3986
1985,"Action,Thriller",6462,3987
1987,"Action,Drama",6463,3986
1980,"Action,Drama,Romance",6464,3988
1993,"Action,Comedy",6465,2149
1989,"Action,Drama",6466,2344
1985,"Action,Adventure,Romance",6467,3989
1983,"Action,Crime,Drama",6468,1459
1985,"Action,Drama",6469,3437
1986,"Action,Drama,Thriller",6470,2521
1981,"Action,Adventure,Horror",6471,3990
1986,"Comedy,Horror,Sci-Fi",6472,125
1982,"Horror,Sci-Fi",6473,2622
1970,"Drama,Romance",6474,3991
1983,"Horror,Mystery,Sci-Fi",6475,3992
1985,"Comedy,Horror,Sci-Fi",6476,2761
1982,"Horror,Sci-Fi",6477,2622
1980,"History,Western",6478,3993
2015,"Documentary,News",6479,3994
2015,"Comedy,Drama,Thriller",6480,3995
2015,Drama,6481,50
1952 1953 1954,"Drama,Classics",6482,3996
2014,"Crime,Drama,Thriller",6483,368
2009,"Horror,Mystery,Thriller",6484,345
1951,"Action,Drama,War",6485,3997
1997,Drama,6486,649
2014,"Documentary,History,News",6487,3998
2010,"Documentary,War",6488,3999
2006,"Documentary,War",6489,4000
2011,"Documentary,Action,History",6490,4001
2008,"Drama,War",6491,1361
2012,"Documentary,War",6492,4002
2003,"Comedy,Drama",6493,3259
1961,Drama,6494,514
1940,"Crime,Drama,Film-Noir",6495,3100
1945,"Crime,Drama,Film-Noir",6496,2789
1941,"History,Western",6497,4003
1945,"Crime,Film-Noir,Mystery",6498,4004
1949,"Drama,Film-Noir,Thriller",6499,4005
1935,"Crime,Drama,Film-Noir",6500,4006
1959,Musical,6501,4007
1939,"Crime,Drama,Film-Noir",6502,3069
1960,"Biography,Drama,War",6503,4008
1942,"Drama,Romance,War",6504,4009
1947,"Crime,Film-Noir,Mystery",6505,4010
2006,"Biography,Drama,History",6506,1336
2009,"Documentary,Biography,History",6507,4011
2009,"Horror,Mystery,Thriller",6508,345
2013,Documentary,6509,444
2006,"Horror,Thriller",6510,122
2009,"Drama,Romance",6511,2540
2007,"Drama,Romance",6512,2905
2003,"Drama,Romance",6513,4012
2007,"Drama,Fantasy,Horror",6514,4013
2005,"Crime,Drama,Mystery",6515,364
2002,"Drama,Mystery,Romance",6516,3768
1996,"Comedy,Drama,Romance",6517,584
1995,"Crime,Thriller",6518,4014
2015,"Adventure,Drama,Western",6519,4015
2015,"Adventure,Sci-Fi",6520,4016
2015,Documentary,6521,373
2011,"Action,Crime,Thriller",6522,1654
1998,Drama,6523,1400
2016,Drama,6524,430
2016,Action,6525,524
2012,Documentary,6526,455
2016,"Action,Adventure,Drama",6527,4017
2012,"Crime,Drama,Thriller",6528,334
2018,"Action,Adventure,Drama",6529,4018
2011,"Drama,Thriller",6530,1465
2012,"Short,Action",6531,4019
2013,"Short,Action",6532,4020
2013,"Short,Action",6533,4020
2014,"Documentary,Short",6534,4021
2014,"Short,Musical",6535,4022
2017,Sci-Fi,6536,4023
1952,"Drama,Romance",6537,4024
1997,"Comedy,Drama,Romance",6538,1919
2012,Drama,6539,688
2004,Drama,6540,1794
2014,"Comedy,Drama",6541,232
2013,Drama,6542,181
2008,Documentary,6543,44
2015,Documentary,6544,373
2012,Drama,6545,688
2011,Drama,6546,323
2013 2014 2015,"Documentary,Special Interest",6547,4025
2011,"Action,Drama,Horror",6548,4026
2014,"Comedy,Drama,Thriller",6549,4027
2011,"Drama,Thriller",6550,1465
2015,Thriller,6551,2488
2012,"Action,Adventure",6552,4028
1996,"Drama,Fantasy,Romance",6553,3309
1999,Drama,6554,1401
1997,Drama,6555,649
1995,"Biography,Drama",6556,4029
2014,Drama,6557,366
2005,"Crime,Drama,Thriller",6558,1692
2014,"Horror,Sci-Fi,Thriller",6559,3509
2015,Horror,6560,448
2013,"Comedy,Romance",6561,2906
2007,Thriller,6562,285
2014,Thriller,6563,3571
2012,"Adventure,Drama,Horror",6564,4030
2014,"Comedy,Crime,Drama",6565,3921
1942,"Film-Noir,Horror,Thriller",6566,4031
2014,"Comedy,Horror",6567,2172
2014,"Action,Horror,Sci-Fi",6568,4032
2014,Horror,6569,3707
2014,"Drama,Horror,Thriller",6570,3521
2014,Horror,6571,3707
2013,"Adventure,Horror,Mystery",6572,4033
1993,Drama,6573,1334
2013,"Horror,Thriller",6574,3442
2014,Horror,6575,3707
1958,"Drama,Romance",6576,185
2013,"Drama,Fantasy,Romance",6577,3419
2012,Drama,6578,688
2013,Romance,6579,4034
2009,"Drama,Romance",6580,2540
2012,Drama,6581,688
2008,Drama,6582,184
2009,"Comedy,Drama,Music",6583,4035
2006,Drama,6584,2394
2010,"Comedy,Romance",6585,292
2011,Romance,6586,4036
2007,"Comedy,Romance",6587,236
2011,"Comedy,Drama,Romance",6588,201
2008,"Adventure,Comedy,Fantasy",6589,4037
2006,Comedy,6590,832
2010,Drama,6591,1035
2013,"Drama,Music,Romance",6592,4038
1977,Drama,6593,2793
2013,Drama,6594,181
2012,"Drama,Romance",6595,2478
2013,Drama,6596,181
2014,Drama,6597,366
2014,"Comedy,Drama,Romance",6598,2573
2009,Drama,6599,433
2014,"Comedy,Romance",6600,382
2014,"Comedy,Drama,Romance",6601,2573
2008,Comedy,6602,1156
2013,Comedy,6603,381
2004,"Comedy,Drama",6604,445
2013,"Comedy,Drama,Romance",6605,651
2013,"Horror,Thriller",6606,3442
2014,"Horror,Thriller",6607,270
2014,"Horror,Sci-Fi,Thriller",6608,3509
2013,"Drama,Horror,Thriller",6609,3803
2014,"Horror,Thriller",6610,270
2015,"Adventure,Horror,Mystery",6611,4039
2015,"Adventure,Drama,Sci-Fi",6612,4040
2015,Horror,6613,448
2015,"Adventure,Fantasy,Sci-Fi",6614,4041
2015,"Drama,Horror,Mystery",6615,3744
2013,Horror,6616,120
2015,"Drama,Horror",6617,3443
2015,"Horror,Sci-Fi",6618,304
2015,"Drama,Sci-Fi,Thriller",6619,3433
2015,Horror,6620,448
2015,Horror,6621,448
2014,"Horror,Thriller",6622,270
2015,Horror,6623,448
2011,Horror,6624,2586
2015,"Horror,Thriller",6625,59
2015,"Horror,Thriller",6626,59
2015,Drama,6627,50
2015,Drama,6628,50
2009,"Drama,Horror,Sci-Fi",6629,4042
2006,"Horror,Thriller",6630,122
2015,Horror,6631,448
2014,"Drama,Horror,Mystery",6632,4043
2015,"Horror,Thriller",6633,59
1988,Drama,6634,274
1963 1964 1965,"Action & Adventure,Classics,Science Fiction & Fantasy",6635,4044
2008,"Drama,Romance",6636,310
2012,"Adventure,Horror,Thriller",6637,4045
2014,"Drama,Thriller",6638,2596
2014,Thriller,6639,3571
2014,Thriller,6640,3571
1991,"Drama,Thriller",6641,3752
2014,"Comedy,Mystery,Romance",6642,4046
1990,"Drama,Thriller",6643,4047
1993,"Drama,Thriller",6644,1040
2014,Horror,6645,3707
2009,"Horror,Thriller",6646,123
2006,"Horror,Thriller",6647,122
2008,"Horror,Mystery,Thriller",6648,3694
2005,"Horror,Fantasy,Thriller",6649,4048
2007,"Drama,Horror,Thriller",6650,2759
2005,Horror,6651,1127
2011,Thriller,6652,4049
2011,"Drama,Horror,Mystery",6653,126
2013,"Action,Horror,Mystery",6654,4050
2014,"Sci-Fi,Thriller",6655,2682
2005,"Horror,Mystery,Thriller",6656,2342
2014,Comedy,6657,652
2007,"Crime,Drama,Horror",6658,4051
2015,"Comedy,Sci-Fi",6659,3468
2004,Documentary,6660,581
2004,Comedy,6661,1154
2000,"Comedy,Romance",6662,4052
1996,Comedy,6663,669
2009,"Comedy,Drama",6664,2395
2002,"Comedy,Crime",6665,1879
1972,"Comedy,Drama,Romance",6666,4053
2005,"Comedy,Drama,Romance",6667,1900
1992,Comedy,6668,2550
1999,"Comedy,Drama,Romance",6669,1372
2002,"Comedy,Romance",6670,1371
2014,Documentary,6671,49
2009,Documentary,6672,11
2014,"Comedy,Drama",6673,232
2013,Documentary,6674,444
2014,"Drama,Thriller",6675,2596
2014,"Drama,Romance",6676,1380
2012,Documentary,6677,455
2013,"Documentary,Biography,Drama",6678,3524
2014,Documentary,6679,49
2010,Documentary,6680,27
2014,Documentary,6681,49
2014,"Documentary,Crime,Drama",6682,4054
2013,"Documentary,Drama",6683,3528
2013,Documentary,6684,444
2013,"Documentary,Biography,Drama",6685,3524
2012,Documentary,6686,455
2011,"Documentary,Biography,History",6687,3790
1997,Documentary,6688,3949
2007,"Documentary,War",6689,4055
2008,"Documentary,Crime,War",6690,4056
2005,"Documentary,History,War",6691,4057
2014,"Documentary,History,War",6692,4058
2014,Documentary,6693,49
2015,"Documentary,Biography,Music",6694,4059
2014,Documentary,6695,49
2015,Documentary,6696,373
2014,Documentary,6697,49
2014,"Documentary,Drama",6698,1939
2000,Documentary,6699,2867
2014,"Documentary,Drama",6700,1939
2015,Documentary,6701,373
2014,"Documentary,Biography,Drama",6702,891
2003,Documentary,6703,616
2009,"Comedy,Romance",6704,289
2015,Horror,6705,448
2013,"Drama,Thriller",6706,2843
2012,Drama,6707,688
2015,Documentary,6708,373
2014,Thriller,6709,3571
2014,"Biography,Drama,Thriller",6710,3592
2013 2014 2015,"Documentary,Drama",6711,4060
2003,"Documentary,Crime",6712,4061
1997,"Documentary,History",6713,2419
1968,"Documentary,History,Music",6714,4062
1976,Documentary,6715,4063
2005,Documentary,6716,325
1989,"Documentary,History",6717,4064
1983 1984 1985,"Documentary,Special Interest",6718,4065
1974,"Documentary,War",6719,4066
1991,"Documentary,Biography",6720,2250
2013,"Documentary,Crime,News",6721,4067
2014,Documentary,6722,49
2008,"Documentary,Crime",6723,4068
2015,"Biography,Drama,Romance",6724,4069
2015,"Drama,Thriller",6725,57
2015,"Drama,Sci-Fi",6726,4070
2015,"Comedy,Drama",6727,1384
2010,"Drama,Music,Romance",6728,4071
2012,"Drama,Music,Romance",6729,4072
2008,"Drama,Music,Musical",6730,4073
2014,"Drama,Music,Romance",6731,3599
2015,"Comedy,Drama",6732,1384
2014 2015 2016,Mystery & Suspense,6733,4074
2014,"Comedy,Drama",6734,232
2006,"Drama,Romance",6735,177
2008,"Adventure,Fantasy",6736,4075
2015,Comedy,6737,573
2015,"Documentary,Crime,Drama",6738,2821
2015,"Drama,Thriller",6739,57
2015,"Horror,Western",6740,4076
2015,"Comedy,Drama,Mystery",6741,4077
2015,"Action,Horror,Sci-Fi",6742,2538
2015,"Action,Adventure,Sci-Fi",6743,233
1978 1979 1980,"Action & Adventure,Horror,Science Fiction & Fantasy",6744,4078
2015,"Action,Adventure,Comedy",6745,2572
2004,Comedy,6746,1154
2011,"Comedy,Drama",6747,395
2016,"Comedy,Drama",6748,1366
2016,Thriller,6749,1365
2015,Drama,6750,50
2013,Drama,6751,181
2013,"Comedy,Drama,Romance",6752,651
2011,"Comedy,Romance",6753,708
2013,Drama,6754,181
2014,"Comedy,Drama,Romance",6755,2573
2015,Drama,6756,50
2013,"Drama,Music",6757,3322
2014,"Comedy,Drama,Romance",6758,2573
2014,"Adventure,Drama,Romance",6759,4079
2014,"Comedy,Drama",6760,232
2014,Drama,6761,366
2004,Drama,6762,1794
2011,Drama,6763,323
2012,"Drama,Mystery,Sci-Fi",6764,4080
1995,"Horror,Thriller",6765,590
2013,Drama,6766,181
2014,"Comedy,Romance",6767,382
2004,"Comedy,Drama,Romance",6768,190
2014,"Crime,Thriller",6769,2284
1996,"Drama,History",6770,1730
2013,"Comedy,Drama,Romance",6771,651
2005,"Comedy,Drama,Romance",6772,1900
2014,"Crime,Drama",6773,2601
2014,"Comedy,Drama",6774,232
2014,"Comedy,Drama",6775,232
2013,"Comedy,Crime,Drama",6776,645
2007,Comedy,6777,383
2011,"Comedy,Drama",6778,395
2013,Comedy,6779,381
2001,"Comedy,Romance",6780,691
2013,"Comedy,Drama",6781,709
2014,"Comedy,Romance",6782,382
2014,Drama,6783,366
2014,"Biography,Drama,Sport",6784,1547
2014,"Adventure,Biography,Drama",6785,4081
2014,"Drama,Mystery,Thriller",6786,2483
2014,Drama,6787,366
2011,Drama,6788,323
2009,Drama,6789,433
2013,"Drama,Romance",6790,2356
2012,"Comedy,Drama",6791,1393
2014,"Drama,Music",6792,3597
2014,Comedy,6793,652
2013,"Comedy,Romance",6794,2906
2014,Comedy,6795,652
