Language,Country,original_index,unique_index
English,USA,6609,0
English,USA,6610,0
English,USA,6611,0
English,USA,6612,0
English,USA,6613,0
English,USA,6614,0
English,USA,6615,0
English,USA,6616,0
English,USA,6617,0
English,USA,6618,0
English,USA,6619,0
English,USA,6620,0
English,USA,6621,0
English,USA,6622,0
English,USA,6623,0
English,USA,6624,0
English,USA,6625,0
English,USA,6626,0
"Thai,English","Thailand,USA,Indonesia",6627,958
English,USA,6628,0
English,USA,6629,0
English,USA,6630,0
English,USA,6631,0
English,USA,6632,0
English,USA,6633,0
English,"UK,USA",6634,16
English,USA,6635,0
"English,Italian,Mandarin,Spanish",USA,6636,959
English,"Canada,USA",6637,86
English,USA,6638,0
English,USA,6639,0
English,USA,6640,0
English,USA,6641,0
English,USA,6642,0
English,USA,6643,0
English,USA,6644,0
English,USA,6645,0
English,USA,6646,0
English,USA,6647,0
English,USA,6648,0
English,"USA,Canada",6649,39
English,USA,6650,0
English,USA,6651,0
English,USA,6652,0
English,USA,6653,0
"English,French",USA,6654,26
English,USA,6655,0
English,"USA,Germany",6656,14
"French,English","France,Belgium,USA",6657,960
English,USA,6658,0
"English,French","UK,USA",6659,22
"English,Spanish","Panama,USA",6660,961
English,"USA,Australia",6661,25
English,USA,6662,0
English,USA,6663,0
English,USA,6664,0
English,USA,6665,0
English,USA,6666,0
English,"USA,Germany",6667,14
English,USA,6668,0
"English,French,German,Latin",USA,6669,653
"English,Spanish","Germany,USA",6670,962
English,USA,6671,0
English,USA,6672,0
English,USA,6673,0
English,USA,6674,0
English,USA,6675,0
English,USA,6676,0
English,USA,6677,0
English,USA,6678,0
English,USA,6679,0
English,USA,6680,0
English,USA,6681,0
English,USA,6682,0
English,USA,6683,0
English,USA,6684,0
English,USA,6685,0
English,USA,6686,0
English,USA,6687,0
English,USA,6688,0
"English,Arabic",USA,6689,73
English,USA,6690,0
"English,Arabic","USA,France,UK,Canada,Denmark",6691,963
English,USA,6692,0
"English,Portuguese,German","USA,Germany,UK",6693,964
English,USA,6694,0
"English,Russian","Germany,USA",6695,965
English,USA,6696,0
English,"France,USA,UK",6697,966
English,USA,6698,0
"English,French,Chinese,Albanian",USA,6699,967
"Greek,English,Arabic","Cyprus,USA",6700,968
English,USA,6701,0
English,"USA,Australia",6702,25
English,USA,6703,0
English,USA,6704,0
English,USA,6705,0
English,USA,6706,0
English,USA,6707,0
English,USA,6708,0
English,USA,6709,0
English,USA,6710,0
English,USA,6711,0
English,"UK,USA",6712,16
English,USA,6713,0
English,USA,6714,0
English,USA,6715,0
English,USA,6716,0
English,USA,6717,0
English,USA,6718,0
"English,French,Vietnamese",USA,6719,363
English,"UK,Japan,USA",6720,719
English,USA,6721,0
English,USA,6722,0
English,USA,6723,0
English,USA,6724,0
English,USA,6725,0
English,USA,6726,0
"English,Spanish",USA,6727,15
English,USA,6728,0
English,USA,6729,0
"English,Russian",USA,6730,17
English,USA,6731,0
English,"UK,USA",6732,16
English,USA,6733,0
English,USA,6734,0
"English,Spanish","USA,Mexico",6735,59
"English,German",USA,6736,33
English,USA,6737,0
English,USA,6738,0
English,USA,6739,0
English,USA,6740,0
English,USA,6741,0
English,USA,6742,0
"English,Russian","Russia,USA",6743,969
English,"Italy,USA",6744,150
English,USA,6745,0
English,USA,6746,0
English,USA,6747,0
English,USA,6748,0
English,USA,6749,0
English,USA,6750,0
English,USA,6751,0
English,USA,6752,0
English,USA,6753,0
English,USA,6754,0
"English,French",USA,6755,26
English,USA,6756,0
English,USA,6757,0
English,USA,6758,0
"English,Danish","Canada,USA,Denmark",6759,970
English,USA,6760,0
English,USA,6761,0
English,USA,6762,0
English,USA,6763,0
"English,French",USA,6764,26
English,USA,6765,0
English,USA,6766,0
English,USA,6767,0
"English,Spanish",USA,6768,15
English,"Germany,Canada,USA",6769,971
English,USA,6770,0
English,USA,6771,0
English,USA,6772,0
English,USA,6773,0
English,USA,6774,0
"English,Spanish",USA,6775,15
English,"UK,Germany,Sweden,Belgium,USA",6776,972
"English,Spanish",USA,6777,15
English,USA,6778,0
English,USA,6779,0
English,USA,6780,0
English,USA,6781,0
English,USA,6782,0
English,USA,6783,0
"English,French",USA,6784,26
English,USA,6785,0
English,"France,USA",6786,7
"English,American Sign Language",USA,6787,74
English,USA,6788,0
English,USA,6789,0
English,USA,6790,0
English,USA,6791,0
English,USA,6792,0
English,USA,6793,0
English,USA,6794,0
English,USA,6795,0
English,USA,6796,0
English,USA,6797,0
English,"USA,France",6798,90
"English,Spanish",USA,6799,15
"English,Spanish",USA,6800,15
English,USA,6801,0
English,USA,6802,0
English,"USA,UK",6803,41
English,USA,6804,0
English,USA,6805,0
English,USA,6806,0
English,USA,6807,0
English,USA,6808,0
English,USA,6809,0
"English,Vietnamese",USA,6810,305
"English,Japanese","Canada,USA",6811,304
"English,French",USA,6812,26
English,USA,6813,0
English,"USA,Germany,Canada",6814,288
English,"USA,UK",6815,41
English,USA,6816,0
English,USA,6817,0
English,USA,6818,0
English,USA,6819,0
English,USA,6820,0
English,USA,6821,0
English,USA,6822,0
English,USA,6823,0
"English,Portuguese","USA,Brazil,France",6824,973
English,USA,6825,0
English,USA,6826,0
English,USA,6827,0
English,USA,6828,0
English,"USA,Canada",6829,39
English,USA,6830,0
English,"India,USA",6831,974
English,USA,6832,0
"English,Turkish","UK,USA,Germany",6833,975
English,USA,6834,0
English,USA,6835,0
English,USA,6836,0
English,USA,6837,0
English,USA,6838,0
English,USA,6839,0
"English,French,Hindi","India,United Arab Emirates,USA",6840,976
"English,Japanese,Italian",USA,6841,977
English,USA,6842,0
English,USA,6843,0
English,USA,6844,0
English,"Spain,Canada,USA",6845,978
English,USA,6846,0
English,USA,6847,0
English,USA,6848,0
English,USA,6849,0
English,USA,6850,0
English,USA,6851,0
English,USA,6852,0
English,"USA,UK",6853,41
English,USA,6854,0
English,USA,6855,0
"English,Mandarin",USA,6856,242
English,USA,6857,0
English,USA,6858,0
"English,Spanish",USA,6859,15
English,USA,6860,0
English,USA,6861,0
English,USA,6862,0
English,USA,6863,0
English,USA,6864,0
English,"Canada,USA",6865,86
English,USA,6866,0
English,USA,6867,0
English,USA,6868,0
English,USA,6869,0
English,USA,6870,0
English,"Germany,USA",6871,110
English,USA,6872,0
English,USA,6873,0
English,USA,6874,0
English,USA,6875,0
English,USA,6876,0
English,USA,6877,0
English,USA,6878,0
English,"USA,Germany",6879,14
English,USA,6880,0
English,USA,6881,0
English,USA,6882,0
English,USA,6883,0
English,"USA,UK,Canada,China",6884,979
English,USA,6885,0
English,USA,6886,0
English,USA,6887,0
"English,Dutch",USA,6888,500
English,USA,6889,0
"English,Spanish","USA,Spain,UK,France",6890,980
English,USA,6891,0
English,USA,6892,0
English,"USA,UK",6893,41
English,USA,6894,0
"English,Vietnamese,Spanish,Thai",USA,6895,981
English,USA,6896,0
English,USA,6897,0
English,USA,6898,0
English,USA,6899,0
English,USA,6900,0
English,USA,6901,0
English,USA,6902,0
English,USA,6903,0
"English,Spanish",USA,6904,15
"English,Spanish","USA,Argentina",6905,527
English,USA,6906,0
English,"USA,South Africa",6907,369
"English,Vietnamese",USA,6908,305
English,"USA,South Africa",6909,369
"Thai,English,Mandarin,Vietnamese","Thailand,USA,Hong Kong",6910,982
English,"France,USA,UK",6911,966
English,USA,6912,0
English,USA,6913,0
"English,Arabic,Acholi",USA,6914,983
English,USA,6915,0
English,USA,6916,0
English,USA,6917,0
"English,French",USA,6918,26
English,USA,6919,0
"English,French,Hebrew,Yiddish",USA,6920,984
English,USA,6921,0
English,USA,6922,0
English,"UK,USA,Germany",6923,283
English,"Germany,USA",6924,110
"English,French","France,USA",6925,615
English,"USA,Canada",6926,39
"English,Spanish,Latin",USA,6927,253
"English,Romanian","USA,Germany,Romania",6928,985
English,USA,6929,0
"English,Italian",USA,6930,5
English,USA,6931,0
English,USA,6932,0
English,USA,6933,0
English,USA,6934,0
English,USA,6935,0
English,USA,6936,0
English,USA,6937,0
"English,Russian","USA,Australia",6938,986
English,USA,6939,0
English,USA,6940,0
"English,French",USA,6941,26
English,USA,6942,0
English,USA,6943,0
English,USA,6944,0
English,USA,6945,0
English,USA,6946,0
English,USA,6947,0
English,USA,6948,0
English,"USA,Canada",6949,39
English,USA,6950,0
English,USA,6951,0
English,"Mexico,USA,Italy",6952,938
English,USA,6953,0
English,USA,6954,0
English,USA,6955,0
"English,Italian,Spanish","USA,Australia",6956,987
English,USA,6957,0
English,USA,6958,0
English,USA,6959,0
English,USA,6960,0
English,USA,6961,0
English,USA,6962,0
English,USA,6963,0
English,USA,6964,0
"English,Russian",USA,6965,17
English,USA,6966,0
"English,Japanese","Thailand,USA",6967,988
"English,Japanese,Russian,Spanish",USA,6968,989
"English,Mandarin","USA,China",6969,990
English,USA,6970,0
English,USA,6971,0
English,USA,6972,0
English,USA,6973,0
English,USA,6974,0
English,USA,6975,0
English,USA,6976,0
English,USA,6977,0
"English,French",USA,6978,26
English,USA,6979,0
English,USA,6980,0
English,USA,6981,0
"English,Russian",USA,6982,17
English,USA,6983,0
English,"UK,USA",6984,16
"English,Ukrainian,Italian,Spanish",USA,6985,991
English,"Germany,Canada,New Zealand,USA",6986,992
English,USA,6987,0
English,"UK,USA",6988,16
"English,Icelandic",USA,6989,168
English,"UK,Ireland,USA",6990,993
English,"UK,Germany,Ireland,USA",6991,994
English,USA,6992,0
English,USA,6993,0
English,USA,6994,0
English,USA,6995,0
"English,Latin,Icelandic","Canada,UK,Iceland,USA,Australia",6996,995
English,USA,6997,0
English,USA,6998,0
English,USA,6999,0
English,"UK,USA",7000,16
English,USA,7001,0
English,USA,7002,0
English,"USA,France",7003,90
English,USA,7004,0
English,USA,7005,0
"English,French",USA,7006,26
English,USA,7007,0
"English,German,Russian,French,Flemish","USA,Germany",7008,996
English,USA,7009,0
English,USA,7010,0
English,USA,7011,0
English,USA,7012,0
English,USA,7013,0
English,USA,7014,0
English,USA,7015,0
English,USA,7016,0
English,USA,7017,0
English,USA,7018,0
English,USA,7019,0
English,USA,7020,0
English,USA,7021,0
"Hebrew,Spanish,English",USA,7022,997
English,USA,7023,0
English,USA,7024,0
English,USA,7025,0
English,USA,7026,0
English,USA,7027,0
English,"Luxembourg,Belgium,Spain,USA",7028,998
English,USA,7029,0
English,USA,7030,0
English,USA,7031,0
English,USA,7032,0
English,"USA,Spain",7033,155
English,USA,7034,0
English,USA,7035,0
English,USA,7036,0
English,USA,7037,0
English,USA,7038,0
English,"Canada,USA",7039,86
English,USA,7040,0
English,"USA,Netherlands",7041,4
English,USA,7042,0
English,USA,7043,0
English,USA,7044,0
English,"Canada,USA",7045,86
English,USA,7046,0
English,"USA,Italy",7047,29
English,USA,7048,0
English,USA,7049,0
English,USA,7050,0
"English,French","USA,France,Canada",7051,999
English,USA,7052,0
English,USA,7053,0
"English,Mandarin","UK,USA,Germany,Czech Republic",7054,1000
English,USA,7055,0
English,USA,7056,0
English,USA,7057,0
English,USA,7058,0
English,USA,7059,0
English,USA,7060,0
English,USA,7061,0
English,"New Zealand,USA",7062,230
English,"USA,Japan",7063,112
English,USA,7064,0
English,USA,7065,0
English,USA,7066,0
English,USA,7067,0
English,USA,7068,0
English,USA,7069,0
English,USA,7070,0
English,USA,7071,0
English,USA,7072,0
English,"Canada,USA",7073,86
English,USA,7074,0
English,USA,7075,0
English,"USA,India",7076,361
English,USA,7077,0
English,USA,7078,0
English,USA,7079,0
English,USA,7080,0
English,USA,7081,0
English,USA,7082,0
English,USA,7083,0
English,"USA,Canada",7084,39
English,USA,7085,0
English,USA,7086,0
English,USA,7087,0
English,USA,7088,0
English,USA,7089,0
English,USA,7090,0
English,USA,7091,0
English,USA,7092,0
English,USA,7093,0
English,USA,7094,0
English,"UK,Canada,Romania,USA",7095,1001
English,USA,7096,0
English,USA,7097,0
English,USA,7098,0
English,USA,7099,0
English,USA,7100,0
English,USA,7101,0
English,USA,7102,0
English,USA,7103,0
English,USA,7104,0
English,USA,7105,0
English,USA,7106,0
English,USA,7107,0
"English,Japanese","Romania,USA,UK",7108,1002
English,"UK,USA",7109,16
English,USA,7110,0
English,USA,7111,0
"English,Albanian","USA,Albania",7112,1003
English,USA,7113,0
English,"Canada,USA",7114,86
"English,Spanish",USA,7115,15
English,"UK,USA",7116,16
"English,Latin","USA,UK",7117,1004
English,USA,7118,0
English,USA,7119,0
English,USA,7120,0
English,USA,7121,0
English,USA,7122,0
English,USA,7123,0
English,USA,7124,0
English,USA,7125,0
English,USA,7126,0
English,USA,7127,0
English,USA,7128,0
English,USA,7129,0
English,USA,7130,0
"English,Spanish",USA,7131,15
English,USA,7132,0
English,USA,7133,0
English,USA,7134,0
English,USA,7135,0
English,USA,7136,0
English,USA,7137,0
"English,French",USA,7138,26
"English,French",USA,7139,26
English,USA,7140,0
English,USA,7141,0
English,USA,7142,0
English,USA,7143,0
English,USA,7144,0
English,USA,7145,0
English,USA,7146,0
English,USA,7147,0
English,USA,7148,0
English,USA,7149,0
English,USA,7150,0
English,USA,7151,0
English,USA,7152,0
English,USA,7153,0
English,USA,7154,0
English,USA,7155,0
English,USA,7156,0
"English,Russian",USA,7157,17
English,USA,7158,0
English,USA,7159,0
English,USA,7160,0
English,USA,7161,0
English,USA,7162,0
English,USA,7163,0
"English,Yiddish",USA,7164,203
English,USA,7165,0
English,USA,7166,0
"English,Italian",USA,7167,5
"English,Italian,Yiddish",USA,7168,210
"English,Latin,Italian",USA,7169,1005
English,USA,7170,0
English,USA,7171,0
English,USA,7172,0
English,USA,7173,0
English,USA,7174,0
English,USA,7175,0
English,USA,7176,0
English,USA,7177,0
English,USA,7178,0
"English,German,French",USA,7179,248
English,USA,7180,0
English,USA,7181,0
English,USA,7182,0
English,USA,7183,0
English,USA,7184,0
"English,French",USA,7185,26
English,USA,7186,0
English,USA,7187,0
"English,French",USA,7188,26
English,USA,7189,0
English,USA,7190,0
English,USA,7191,0
English,USA,7192,0
English,USA,7193,0
English,USA,7194,0
English,USA,7195,0
English,USA,7196,0
English,USA,7197,0
"English,French,Spanish",USA,7198,125
"English,Spanish",USA,7199,15
English,USA,7200,0
English,USA,7201,0
English,USA,7202,0
English,USA,7203,0
English,USA,7204,0
"English,French",USA,7205,26
"English,Spanish",USA,7206,15
English,USA,7207,0
"English,German,French",USA,7208,248
"English,Polish",USA,7209,313
English,USA,7210,0
English,USA,7211,0
English,"USA,Canada",7212,39
English,USA,7213,0
English,USA,7214,0
English,USA,7215,0
English,USA,7216,0
English,"USA,Germany",7217,14
English,USA,7218,0
English,USA,7219,0
"English,Spanish",USA,7220,15
English,USA,7221,0
English,USA,7222,0
English,USA,7223,0
English,"USA,West Germany",7224,130
English,"Australia,USA,New Zealand",7225,1006
English,"West Germany,USA",7226,314
English,USA,7227,0
"English,Spanish",USA,7228,15
English,USA,7229,0
English,USA,7230,0
English,USA,7231,0
English,USA,7232,0
English,USA,7233,0
English,USA,7234,0
English,USA,7235,0
English,USA,7236,0
English,USA,7237,0
English,USA,7238,0
English,USA,7239,0
English,USA,7240,0
English,"USA,Canada",7241,39
English,USA,7242,0
"English,French,Italian",USA,7243,366
English,USA,7244,0
English,USA,7245,0
English,USA,7246,0
English,"Canada,USA",7247,86
English,USA,7248,0
English,"Canada,USA",7249,86
English,USA,7250,0
English,USA,7251,0
English,USA,7252,0
English,"USA,Canada",7253,39
English,USA,7254,0
English,USA,7255,0
English,USA,7256,0
English,USA,7257,0
English,USA,7258,0
English,USA,7259,0
English,USA,7260,0
English,USA,7261,0
English,USA,7262,0
English,USA,7263,0
English,USA,7264,0
English,USA,7265,0
English,USA,7266,0
English,"UK,Canada,USA",7267,339
English,USA,7268,0
English,USA,7269,0
English,USA,7270,0
English,USA,7271,0
English,"Canada,USA",7272,86
English,USA,7273,0
English,"USA,Canada",7274,39
English,USA,7275,0
English,USA,7276,0
English,USA,7277,0
English,USA,7278,0
English,USA,7279,0
English,USA,7280,0
English,USA,7281,0
English,USA,7282,0
English,USA,7283,0
English,USA,7284,0
English,USA,7285,0
English,USA,7286,0
English,USA,7287,0
English,USA,7288,0
English,USA,7289,0
English,USA,7290,0
English,USA,7291,0
English,USA,7292,0
"English,French,American Sign Language",USA,7293,1007
English,USA,7294,0
English,USA,7295,0
English,USA,7296,0
English,USA,7297,0
English,USA,7298,0
English,USA,7299,0
English,"Canada,USA",7300,86
English,"Canada,USA,India,UK",7301,1008
English,USA,7302,0
English,USA,7303,0
English,USA,7304,0
English,USA,7305,0
"English,Estonian","USA,Canada",7306,1009
English,USA,7307,0
English,USA,7308,0
English,"USA,Germany",7309,14
English,"Italy,UK,USA",7310,731
"English,French","USA,Germany,France",7311,8
English,USA,7312,0
English,"USA,UK,France",7313,212
English,"UK,USA",7314,16
"English,Japanese,German","USA,Germany,Japan",7315,1010
English,"France,USA",7316,7
English,USA,7317,0
"English,Icelandic","USA,Iceland",7318,1011
English,USA,7319,0
English,USA,7320,0
English,USA,7321,0
English,USA,7322,0
English,USA,7323,0
English,USA,7324,0
English,"UK,USA",7325,16
English,"USA,France",7326,90
English,USA,7327,0
English,USA,7328,0
English,"Canada,USA",7329,86
English,USA,7330,0
English,USA,7331,0
English,USA,7332,0
English,USA,7333,0
"Japanese,English",USA,7334,583
English,USA,7335,0
English,"USA,France",7336,90
English,USA,7337,0
English,USA,7338,0
English,USA,7339,0
English,USA,7340,0
English,USA,7341,0
English,USA,7342,0
English,USA,7343,0
English,USA,7344,0
English,"USA,Netherlands",7345,4
English,"UK,USA,France",7346,165
English,"USA,UK",7347,41
"English,French","France,UK,USA",7348,1012
English,USA,7349,0
English,USA,7350,0
English,"Canada,USA",7351,86
English,USA,7352,0
English,USA,7353,0
English,USA,7354,0
"English,Russian",USA,7355,17
"English,Arabic,French","USA,United Arab Emirates",7356,1013
English,USA,7357,0
English,USA,7358,0
English,USA,7359,0
English,USA,7360,0
English,"USA,Canada",7361,39
English,USA,7362,0
English,"UK,USA",7363,16
English,USA,7364,0
English,USA,7365,0
English,USA,7366,0
English,USA,7367,0
English,USA,7368,0
English,USA,7369,0
English,USA,7370,0
English,"USA,France",7371,90
English,USA,7372,0
English,USA,7373,0
English,"USA,Japan",7374,112
English,"USA,UK",7375,41
"English,French",USA,7376,26
English,USA,7377,0
English,"USA,UK",7378,41
"English,Cantonese","USA,Hong Kong",7379,1014
English,"USA,UK,Australia",7380,162
English,USA,7381,0
English,USA,7382,0
English,USA,7383,0
English,USA,7384,0
"English,American Sign Language","Germany,Canada,USA,France",7385,1015
