Name,Director,original_index,unique_index
Beauty and the Beast,Eugene Marner,5885,5885
The Creeper,Peter Carter,5886,5886
Beauty and the Beast,Edward L. Cahn,5887,5887
Night Warning,William Asher,5888,5888
Who Gets the House?,Timothy J. Nelson,5889,5889
Kids of the Round Table,Robert Tinnell,5890,5890
Spellbreaker: Secret of the Leprechauns,Ted Nicolaou,5891,5891
Prehysteria!,"Albert Band,Charles Band",5892,5892
Magic in the Mirror,Ted Nicolaou,5893,5893
Dragonworld,Ted Nicolaou,5894,5894
Earth Minus Zero,Joey Travolta,5895,5895
When Zachary Beaver Came to Town,John Schultz,5896,5896
EZ Money,Dan T. Hall,5897,5897
The Wonderful Land of Oz,Barry Mahon,5898,5898
The ABCs of Death,"Kaare Andrews,Angela Bettis",5899,5899
Amnesiac,Michael Polish,5900,5900
Psycho Beach Party,Robert Lee King,5901,5901
Liquid Sky,Slava Tsukerman,5902,5902
Streets of Rage,Richard Elfman,5903,5903
Wonder Bar,Lloyd Bacon,5904,5904
30 Days to Vegas,"Richard Elfman,Mahatma Kane Sumatra",5905,5905
28 Days to Vegas,Richard Elfman,5906,5906
Dr. Caligari,Stephen Sayadian,5907,5907
My Santa,Sam Irvin,5908,5908
The Ultimate Gift,Michael O. Sajbel,5909,5909
Second Chances,Rondell Sheridan,5910,5910
Valley Inn,"Kim Swink,Chris Spencer",5911,5911
Christmas with a Capital C,Helmut Schleppi,5912,5912
Kristin's Christmas Past,Jim Fall,5913,5913
It Runs in the Family,Bob Clark,5914,5914
Bogus,Norman Jewison,5915,5915
The Country Bears,Peter Hastings,5916,5916
The Curse of Downers Grove,Derick Martini,5917,5917
One Little Indian,Bernard McEveety,5918,5918
Escape to Witch Mountain,John Hough,5919,5919
Candleshoe,Norman Tokar,5920,5920
Heist,David Mamet,5921,5921
The Chamber,James Foley,5922,5922
Under Suspicion,Simon Moore,5923,5923
Always Watching: A Marble Hornets Story,James Moran,5924,5924
Extreme Measures,Michael Apted,5925,5925
Class Action,Michael Apted,5926,5926
The Contract,Bruce Beresford,5927,5927
Developing Her,Natalie Bible',5928,5928
Domestic Disturbance,Harold Becker,5929,5929
Freedomland,Joe Roth,5930,5930
Cleaner,Renny Harlin,5931,5931
Gorillas in the Mist,Michael Apted,5932,5932
Heartbreakers,David Mirkin,5933,5933
The Peacemaker,Mimi Leder,5934,5934
Pizza Man,Joe Eckardt,5935,5935
12 Rounds 3: Lockdown,Stephen Reynolds,5936,5936
Army of Darkness,Sam Raimi,5937,5937
The Automatic Hate,Justin Lerner,5938,5938
Another,Jason Bognacki,5939,5939
The Owl,Justin Suttles,5940,5940
The Midnight Swim,Sarah Adina Smith,5941,5941
Exeter,Ann Tramonte,5942,5942
Dead Still,Philip Adrian Booth,5943,5943
Haunting of Cellblock 11,Andrew P. Jones,5944,5944
The Haunting of Molly Hartley,Mickey Liddell,5945,5945
The Skateboard Kid II,Andrew Stevens,5946,5946
The Skateboard Kid,Larry Swerdlove,5947,5947
Little Miss Millions,Jim Wynorski,5948,5948
Death Race 2000,Paul Bartel,5949,5949
V/H/S: Viral,"Justin Benson,Gregg Bishop",5950,5950
Reptilicus,Sidney W. Pink,5951,5951
Toys,Barry Levinson,5952,5952
The Kid,Jon Turteltaub,5953,5953
My Brother the Pig,Erik Fleming,5954,5954
Terrifier,Damien Leone,5955,5955
Rabbits,David Lynch,5956,5956
C.H.U.D.,Douglas Cheek,5957,5957
French Kiss,Lawrence Kasdan,5958,5958
Hope Floats,Forest Whitaker,5959,5959
What Planet Are You From?,Mike Nichols,5960,5960
Say It Isn't So,J.B. Rogers,5961,5961
Just a Kiss,Fisher Stevens,5962,5962
Hope Springs,Mark Herman,5963,5963
Kissing a Fool,Doug Ellin,5964,5964
Sidewalks of New York,Edward Burns,5965,5965
Double Whammy,Tom DiCillo,5966,5966
Bedazzled,Harold Ramis,5967,5967
The Love Guru,Marco Schnabel,5968,5968
Killing Me Softly,Kaige Chen,5969,5969
Baby on Board,Brian Herzlinger,5970,5970
Sin City: A Dame to Kill For,"Frank Miller,Robert Rodriguez",5971,5971
They Look Like People,Perry Blackshear,5972,5972
Jason Goes to Hell: The Final Friday,Adam Marcus,5973,5973
The Lords of Salem,Rob Zombie,5974,5974
The Last Man on Earth,"Ubaldo Ragona,Sidney Salkow",5975,5975
Night of the Living Dead,Tom Savini,5976,5976
Prerokbe Ognja,Michael Benson,5977,5977
Diary of the Dead,George A. Romero,5978,5978
Night Nurse,William A. Wellman,5979,5979
Zizek!,Astra Taylor,5980,5980
Bordertown,Archie Mayo,5981,5981
The Story of Louis Pasteur,William Dieterle,5982,5982
The Little Giant,Roy Del Ruth,5983,5983
Derrida,"Kirby Dick,Amy Ziering",5984,5984
Fear and Desire,Stanley Kubrick,5985,5985
Dr. Socrates,William Dieterle,5986,5986
The Thing,Matthijs van Heijningen Jr.,5987,5987
Mr. Warmth: The Don Rickles Project,John Landis,5988,5988
Hot Saturday,William A. Seiter,5989,5989
Smash-Up: The Story of a Woman,Stuart Heisler,5990,5990
A Nightmare on Elm Street,Samuel Bayer,5991,5991
Killer Party,William Fruet,5992,5992
Night School,Ken Hughes,5993,5993
Hatchet II,Adam Green,5994,5994
Hatchet,Adam Green,5995,5995
Hatchet III,BJ McDonnell,5996,5996
Madman,Joe Giannone,5997,5997
Love Kills,Mario Van Peebles,5998,5998
Lying,M. Blash,5999,5999
The Wait,M. Blash,6000,6000
Nómadas,Ricardo Benet,6001,6001
Rent,Chris Columbus,6002,6002
Death of a Dynasty,Damon Dash,6003,6003
Sisters,Douglas Buck,6004,6004
Unearthed,Craig Kovach,6005,6005
One Good Turn,Tony Randel,6006,6006
On the Yard,Raphael D. Silver,6007,6007
Band of the Hand,Paul Michael Glaser,6008,6008
Rent-a-Cop,Jerry London,6009,6009
Stunts,Mark L. Lester,6010,6010
The Village,M. Night Shyamalan,6011,6011
Devil,John Erick Dowdle,6012,6012
The Happening,M. Night Shyamalan,6013,6013
Lady in the Water,M. Night Shyamalan,6014,6014
After Earth,M. Night Shyamalan,6015,6015
You Don't Know Jack,Morgan Spurlock,6016,6016
Something Ventured,"Daniel Geller,Dayna Goldfine",6017,6017
My Trip to Al-Qaeda,Alex Gibney,6018,6018
Casino Jack and the United States of Money,Alex Gibney,6019,6019
The Trials of Henry Kissinger,Eugene Jarecki,6020,6020
Client 9: The Rise and Fall of Eliot Spitzer,Alex Gibney,6021,6021
We Steal Secrets: The Story of WikiLeaks,Alex Gibney,6022,6022
"Park Avenue: Money, Power and the American Dream",Alex Gibney,6023,6023
"Chronic-Con, Episode 420: A New Dope",Ryan Polito,6024,6024
Partners,James Burrows,6025,6025
Video Games: The Movie,Jeremy Snead,6026,6026
Blood Ganja,"Daniel Bollag,Anthony Ferro",6027,6027
Jackass Number Two,Jeff Tremaine,6028,6028
Double Impact,Sheldon Lettich,6029,6029
The Greatest Movie Ever Rolled,Ryan Polito,6030,6030
The Culture High,Brett Harvey,6031,6031
Reincarnated,Andy Capper,6032,6032
Manos: The Hands of Fate,Harold P. Warren,6033,6033
The Wraith,Mike Marvin,6034,6034
The Hottie & the Nottie,Tom Putnam,6035,6035
Who's Your Caddy?,Don Michael Paul,6036,6036
Space Mutiny,"David Winters,Neal Sundstrom",6037,6037
From Justin to Kelly,Robert Iscove,6038,6038
Crossover,Preston A. Whitmore II,6039,6039
Die Hard Dracula,Peter Horak,6040,6040
Going Overboard,Valerie Breiman,6041,6041
To the Wonder,Terrence Malick,6042,6042
The Quiet American,Phillip Noyce,6043,6043
American Backwoods: Slew Hampshire,Flood Reed,6044,6044
Underworld: Next Generation,Anna Foerster,6045,6045
Dead Man Walking,Tim Robbins,6046,6046
The Shipping News,Lasse Hallström,6047,6047
Chocolat,Lasse Hallström,6048,6048
Marie Antoinette,Sofia Coppola,6049,6049
Elizabeth: The Golden Age,Shekhar Kapur,6050,6050
Horror,Dante Tomaselli,6051,6051
The Town That Dreaded Sundown,Charles B. Pierce,6052,6052
Final Chapter: Walking Tall,Jack Starrett,6053,6053
Walking Tall Part II,Earl Bellamy,6054,6054
Macon County Line,Richard Compton,6055,6055
White Lightning,Joseph Sargent,6056,6056
Framed,Phil Karlson,6057,6057
Billy Jack,Tom Laughlin,6058,6058
Sunshine Superman,Marah Strauch,6059,6059
Trick 'r Treat,Michael Dougherty,6060,6060
I Spit on Your Grave: Vengeance is Mine,R.D. Braunstein,6061,6061
Paranormal Haunting: The Curse of the Blue Moon Inn,Philip Gardiner,6062,6062
616: Paranormal Incident,David Chirchirillo,6063,6063
Paranormal Captivity,John Orrichio,6064,6064
The Haunted Casino,Charles Band,6065,6065
Not Another B Movie,John Wesley Norton,6066,6066
Paranormal Activity,Oren Peli,6067,6067
Paranormal Incident,Matthew Bolton,6068,6068
Dead Rising: Watchtower,Zach Lipovsky,6069,6069
Zombeavers,Jordan Rubin,6070,6070
Burying the Ex,Joe Dante,6071,6071
Assassins Tale,Arthur Louis Fuller,6072,6072
The Haunted World of El Superbeasto,Rob Zombie,6073,6073
The Walking Dead Girls,Tyler Benjamin,6074,6074
Texas Chainsaw 3D,John Luessenhop,6075,6075
The Walking Dead,Preston A. Whitmore II,6076,6076
The Walking Dead,Michael Curtiz,6077,6077
Exeter,Marcus Nispel,6078,6078
Muck,Steve Wolsh,6079,6079
The Unbelievable Truth,Hal Hartley,6080,6080
Zombie Killers: Elephant's Graveyard,Harrison Smith,6081,6081
Leatherface: Texas Chainsaw Massacre III,Jeff Burr,6082,6082
Carrie,Kimberly Peirce,6083,6083
The Hit Girl,James A. Ward,6084,6084
The Burning Dead,Rene Perez,6085,6085
Babe Watch: Forbidden Parody,Rick Sloane,6086,6086
30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo,Craig Moss,6087,6087
37,Randall Batinkoff,6088,6088
Apocalypse Kiss,Christian Grillo,6089,6089
Hallettsville,Andrew Pozza,6090,6090
The Jerk Theory,Scott S. Anderson,6091,6091
Coffin,"Kipp Tribble,Derik Wingo",6092,6092
Hollywood Sex Wars,Paul Sapiano,6093,6093
The Amityville Horror,Stuart Rosenberg,6094,6094
Attack of the 50 Foot Cheerleader,Kevin O'Neill,6095,6095
A Nightmare on Elm Street 5: The Dream Child,Stephen Hopkins,6096,6096
Dope,Rick Famuyiwa,6097,6097
Samson and Delilah,Cecil B. DeMille,6098,6098
The Ten Commandments,Cecil B. DeMille,6099,650
King of Kings,Nicholas Ray,6100,6099
Quo Vadis,"Mervyn LeRoy,Anthony Mann",6101,6100
The Robe,Henry Koster,6102,6101
Cleopatra,"Joseph L. Mankiewicz,Rouben Mamoulian",6103,6102
El Cid,Anthony Mann,6104,6103
The Bible: In the Beginning...,John Huston,6105,6104
The Quiet Man,John Ford,6106,6105
Texas Chainsaw Massacre: The Next Generation,Kim Henkel,6107,6106
Saw V,David Hackl,6108,6107
Saw 3D,Kevin Greutert,6109,6108
Barquero,Gordon Douglas,6110,6109
Saw IV,Darren Lynn Bousman,6111,6110
The Getaway,Sam Peckinpah,6112,6111
The Ballad of Cable Hogue,Sam Peckinpah,6113,6112
Pat Garrett & Billy the Kid,Sam Peckinpah,6114,6113
Valdez Is Coming,Edwin Sherin,6115,6114
Invitation to a Gunfighter,Richard Wilson,6116,6115
Nevada Smith,Henry Hathaway,6117,6116
Rough Night in Jericho,Arnold Laven,6118,6117
Bend of the River,Anthony Mann,6119,6118
Villa Rides,Buzz Kulik,6120,6119
Saw VI,Kevin Greutert,6121,6120
40 Guns to Apache Pass,William Witney,6122,6121
Vanishing Point,"Richard C. Sarafian,Stephen A. Smith,Julia Szucs",6123,6122
Urban Legend,Jamie Blanks,6124,6123
The Thomas Crown Affair,Norman Jewison,6125,6124
The Sand Pebbles,Robert Wise,6126,6125
This Is Spinal Tap,Rob Reiner,6127,6126
The Music of Chance,Philip Haas,6128,6127
Tapeheads,Bill Fishman,6129,6128
True Colors,Herbert Ross,6130,6129
Roadside Prophets,Abbe Wool,6131,6130
The Player,Robert Altman,6132,6131
Cradle Will Rock,Tim Robbins,6133,6132
Money for Nothing,Ramón Menéndez,6134,6133
Porky's,Bob Clark,6135,6134
Porky's II: The Next Day,Bob Clark,6136,6135
Back to School,Alan Metter,6137,6136
Revenge of the Nerds II: Nerds in Paradise,Joe Roth,6138,6137
Real Genius,Martha Coolidge,6139,6138
Porky's Revenge,James Komack,6140,6139
A Midnight Clear,Keith Gordon,6141,6140
Mystery Date,Jonathan Wacks,6142,6141
The Jimmy Show,Frank Whaley,6143,6142
Search and Destroy,David Salle,6144,6143
Shoot the Moon,Alan Parker,6145,6144
Great Expectations,Alfonso Cuarón,6146,6145
White Palace,Luis Mandoki,6147,6146
White Fang,Randal Kleiser,6148,6147
The Old Maid,Edmund Goulding,6149,6148
Floundering,Peter McCarthy,6150,6149
The Velocity of Gary,Dan Ireland,6151,6150
Beautiful Joe,Stephen Metcalfe,6152,6151
The Mighty,Peter Chelsom,6153,6152
Where Sleeping Dogs Lie,Charles Finch,6154,6153
Scissors,Frank De Felitta,6155,6154
Cold Steel,Dorothy Ann Puzo,6156,6155
Gloria,Sidney Lumet,6157,6156
Cold Creek Manor,Mike Figgis,6158,6157
Intersection,Mark Rydell,6159,6158
Raggedy Man,Jack Fisk,6160,6159
Sweet Dreams,Karel Reisz,6161,6160
Baby Boom,Charles Shyer,6162,6161
Frances,Graeme Clifford,6163,6162
Country,Richard Pearce,6164,6163
"'night, Mother",Tom Moore,6165,6164
Men Don't Leave,Paul Brickman,6166,6165
Far North,Sam Shepard,6167,6166
The River,Mark Rydell,6168,6167
Blue Sky,Tony Richardson,6169,6168
How to Beat the High Co$t of Living,Robert Scheerer,6170,6169
Poltergeist II: The Other Side,Brian Gibson,6171,6170
Lost in America,Albert Brooks,6172,6171
Assassination Tango,Robert Duvall,6173,6172
The Apostle,Robert Duvall,6174,6173
Kiss of the Spider Woman,Hector Babenco,6175,6174
Her Alibi,Bruce Beresford,6176,6175
Norma Rae,Martin Ritt,6177,6176
The Great Santini,Lewis John Carlino,6178,6177
Places in the Heart,Robert Benton,6179,6178
Reds,Warren Beatty,6180,6179
The Phantom of the Opera,Joel Schumacher,6181,6180
Australia,Baz Luhrmann,6182,6181
Hairspray,Adam Shankman,6183,6182
Lilies of the Field,Ralph Nelson,6184,6183
A Patch of Blue,Guy Green,6185,6184
"It's a Mad, Mad, Mad, Mad World",Stanley Kramer,6186,6185
Guys and Dolls,Joseph L. Mankiewicz,6187,6186
High Society,Charles Walters,6188,6187
Ziegfeld Girl,"Robert Z. Leonard,Busby Berkeley",6189,6188
Child's Play 2,John Lafia,6190,6189
The Omen,John Moore,6191,6190
Tomcats,Gregory Poirier,6192,6191
Dirty Deeds,David Kendall,6193,6192
The Hot Chick,Tom Brady,6194,6193
Not Another Teen Movie,Joel Gallen,6195,6194
New Guy,Bilge Ebiri,6196,6195
Fired Up!,Will Gluck,6197,6196
Rebel Without a Cause,Nicholas Ray,6198,6197
The Parallax View,Alan J. Pakula,6199,6198
Doug's 1st Movie,Maurice Joyce,6200,6199
Staying Alive,Sylvester Stallone,6201,6200
Fame,Alan Parker,6202,6201
Urban Cowboy,James Bridges,6203,6202
The Final Conflict,Graham Baker,6204,6203
Damien: Omen II,"Don Taylor,Mike Hodges",6205,6204
Wacko,Greydon Clark,6206,6205
Tales of Halloween,"Darren Lynn Bousman,Axelle Carolyn",6207,6206
Vacancy,Nimród Antal,6208,6207
Wrong Turn 6: Last Resort,Valeri Milev,6209,6208
Wrong Turn 4: Bloody Beginnings,Declan O'Brien,6210,6209
Shut In,Adam Schindler,6211,6210
Indigenous,Alastair Orr,6212,6211
The Atticus Institute,Chris Sparling,6213,6212
Digging Up the Marrow,Adam Green,6214,6213
The House of the Devil,Ti West,6215,6214
V/H/S/2,"Simon Barrett,Jason Eisener",6216,6215
ABCs of Death 2,"Ahron Keshales,Various,Navot Papushado,Bill Plympton,Chris Nash,Dennison Ramalho,Erik Matti,Evan Katz,Hajime Ohata,Jen Soska,Sylvia Soska,Jerome Sable,Jim Hosking,Juan Martínez Moreno,Julian Barratt,Julian Gilbey,Alexandre Bustillo,Julien Maury,Kristina Buozyte,Bruno Samper,Alejandro Brugués,Lancelot Oduwa Imasuen,Larry Fessenden,Marvin Kren,Rob Boocheck,Robert Morgan,Rodney Ascher,Sôichi Umezawa,Steven Kostanski,Todd Rohal,Vincenzo Natali",6217,6216
V/H/S,"Matt Bettinelli-Olpin,David Bruckner",6218,6217
The Naked Edge,Michael Anderson,6219,6218
Vile,Taylor Sheridan,6220,6219
Teeth,Mitchell Lichtenstein,6221,6220
13 Sins,Daniel Stamm,6222,6221
Anastasia,Anatole Litvak,6223,6222
Afflicted,"Derek Lee,Clif Prowse",6224,6223
The Innkeepers,Ti West,6225,6224
Sherlock Holmes and the Voice of Terror,John Rawlins,6226,6225
Dressed to Kill,Roy William Neill,6227,6226
Sherlock Holmes and the Secret Weapon,Roy William Neill,6228,6227
The Adventures of Sherlock Holmes,Alfred L. Werker,6229,6228
Pursuit to Algiers,Roy William Neill,6230,6229
Sherlock Holmes in Washington,Roy William Neill,6231,6230
The Spider Woman,Roy William Neill,6232,6231
The Woman in Green,Roy William Neill,6233,6232
The House of Fear,Roy William Neill,6234,6233
The Pearl of Death,Roy William Neill,6235,6234
The Scarlet Claw,Roy William Neill,6236,6235
Behaving Badly,Tim Garrick,6237,6236
Getaway,Courtney Solomon,6238,6237
Bangs in My Chest,Julien Paolini,6239,6238
Crack in the World,Andrew Marton,6240,6239
Three Kings,David O. Russell,6241,6240
Planet of the Apes,Tim Burton,6242,6241
We Are What We Are,Jim Mickle,6243,6242
Come Back to Me,Paul Leyden,6244,6243
Jug Face,Chad Crawford Kinkle,6245,6244
All Cheerleaders Die,"Lucky McKee,Chris Sivertson",6246,6245
The Collector,Marcus Dunstan,6247,6246
The Raven,James McTeigue,6248,6247
The Midnight Meat Train,Ryûhei Kitamura,6249,6248
Open Grave,Gonzalo López-Gallego,6250,6249
The Collection,Marcus Dunstan,6251,6250
Captive,Jerry Jameson,6252,6251
Rush,Ron Howard,6253,6252
Slumber Party Massacre III,Sally Mattison,6254,6253
Last Kung Fu Monk,Peng Zhang Li,6255,6254
Night Shadows,"John 'Bud' Cardos,Mark Rosman",6256,6255
Don't Go in the Woods,James Bryan,6257,6256
Slaughterhouse,Rick Roessler,6258,6257
Nurse 3D,Douglas Aarniokoski,6259,6258
See No Evil 2,"Jen Soska,Sylvia Soska",6260,6259
Joy Ride 3,Declan O'Brien,6261,6260
The Driller Killer,"Abel Ferrara,Sean Weathers",6262,6261
Big Sur,Michael Polish,6263,6262
Howl,"Rob Epstein,Jeffrey Friedman",6264,6263
William S. Burroughs: A Man Within,Yony Leyser,6265,6264
The Source: The Story of the Beats and the Beat Generation,Chuck Workman,6266,6265
What Happened to Kerouac?,"Richard Lerner,Lewis MacAdams",6267,6266
Neal Cassady,Noah Buschel,6268,6267
Bukowski: Born into This,John Dullaghan,6269,6268
American Road,"Kurt Jacobsen,Warren Leming",6270,6269
My Bloody Valentine,Patrick Lussier,6271,6270
Arizona Dream,Emir Kusturica,6272,6271
Session 9,Brad Anderson,6273,6272
Luna,Bernardo Bertolucci,6274,6273
Frozen,Adam Green,6275,6274
Trigger Man,Ti West,6276,6275
The Roost,Ti West,6277,6276
Only God Forgives,Nicolas Winding Refn,6278,6277
Locke,Steven Knight,6279,6278
Frank,Lenny Abrahamson,6280,6279
Ned Kelly,Gregor Jordan,6281,6280
The Order,Brian Helgeland,6282,6281
A Knight's Tale,Brian Helgeland,6283,6282
Casanova,Lasse Hallström,6284,6283
The Four Feathers,Shekhar Kapur,6285,6284
Inherent Vice,Paul Thomas Anderson,6286,6285
Maps to the Stars,David Cronenberg,6287,6286
Waltz with Bashir,Ari Folman,6288,6287
Satan's Little Helper,Jeff Lieberman,6289,6288
We Are Family,Choice Skinner,6290,6289
Cold Souls,Sophie Barthes,6291,6290
Girls! Girls! Girls!,Norman Taurog,6292,6291
Tickle Me,Norman Taurog,6293,6292
The Babysitter,Don Henderson,6294,6293
I Smile Back,Adam Salky,6295,6294
Clambake,Arthur H. Nadel,6296,6295
The Crew,Michael Dinner,6297,6296
Viva Las Vegas,George Sidney,6298,6297
Change of Habit,William A. Graham,6299,6298
The Hills Have Eyes,Wes Craven,6300,6299
One Missed Call,Eric Valette,6301,6300
The Unborn,David S. Goyer,6302,6301
Timber Falls,Tony Giglio,6303,6302
Asylum,David R. Ellis,6304,6303
Sorority Row,Stewart Hendler,6305,6304
Babysitter Wanted,"Jonas Barnes,Michael Manasseri",6306,6305
The Final,Joey Stewart,6307,6306
When a Stranger Calls,Simon West,6308,6307
Deadline,Sean McConville,6309,6308
Kill Theory,Chris Moore,6310,6309
Nine Dead,Chris Shadley,6311,6310
The Resident,Antti Jokinen,6312,6311
No Tell Motel,Brett Donowho,6313,6312
The Hills Have Eyes Part II,Wes Craven,6314,6313
The Philosopher Kings,Patrick Shen,6315,6314
I Spit on Your Grave,Meir Zarchi,6316,6315
Being in the World,Tao Ruspoli,6317,6316
I Spit on Your Grave 2,Steven R. Monroe,6318,6317
Elena Undone,Nicole Conn,6319,6318
I Saw the Light,Marc Abraham,6320,6319
The Giver,Phillip Noyce,6321,6320
The Guest,Adam Wingard,6322,6321
The Human Centipede II (Full Sequence),Tom Six,6323,6322
Before I Go to Sleep,Rowan Joffe,6324,6323
Tell 'Em Steve-Dave Puppet Theatre,Thorne Winter,6325,6324
The Human Centipede III (Final Sequence),Tom Six,6326,6325
I Melt with You,Mark Pellington,6327,6326
The Concessionaires Must Die!,America Young,6328,6327
The Prince,Brian A Miller,6329,6328
Everly,Joe Lynch,6330,6329
Nanny Cam,Nancy Leopardi,6331,6330
Good People,Henrik Ruben Genz,6332,6331
Falcon Rising,Ernie Barbarash,6333,6332
"As Above, So Below",John Erick Dowdle,6334,6333
Creep,Patrick Brice,6335,6334
It Follows,David Robert Mitchell,6336,6335
You're Next,Adam Wingard,6337,6336
"Jim Hanvey, Detective",Phil Rosen,6338,6337
The Taking of Deborah Logan,Adam Robitel,6339,6338
Oculus,Mike Flanagan,6340,6339
The Sacrament,Ti West,6341,6340
The Den,Zachary Donohue,6342,6341
Pompeii,Paul W.S. Anderson,6343,6342
Whiteout,Dominic Sena,6344,6343
Kidnapping Mr. Heineken,Daniel Alfredson,6345,6344
The Trials of Cate McCall,Karen Moncrieff,6346,6345
The Water Diviner,Russell Crowe,6347,6346
The Haunting,Robert Wise,6348,6347
Spring,"Justin Benson,Aaron Moorhead",6349,6348
Jessabelle,Kevin Greutert,6350,6349
The Town That Dreaded Sundown,Alfonso Gomez-Rejon,6351,6350
Resolution,"Justin Benson,Aaron Moorhead",6352,6351
Late Phases,Adrián García Bogliano,6353,6352
The Pyramid,Grégory Levasseur,6354,6353
