RatingValue,RatingCount,original_index,unique_index
6.3,"11,984",7005,6737
"7.3/10,7.6/10","138,304",7006,6738
6.5,"11,372",7007,6739
6.1,"92,249",7008,6740
6.4,"108,438",7009,6741
6.5,"75,279",7010,6742
6.5,305,7011,6743
5.7,"1,234",7012,6744
7.5,"45,491",7013,6745
6.0,879,7014,6746
5.2,64,7015,6747
7.8,95,7016,6748
4.0,42,7017,6749
4.5,91,7018,6750
5.5,"2,889",7019,6751
5.4,"1,206",7020,6752
,,7021,29
,,7022,29
3.6,41,7023,6753
5.3,98,7024,6239
,,7025,29
4.9,"2,420",7026,6754
,,7027,29
6.3,169,7028,6755
6.2,"5,469",7029,6756
5.5,"1,100",7030,6757
4.2,701,7031,6758
5.2,773,7032,6759
4.2,"1,204",7033,6760
5.0,134,7034,6761
,,7035,29
4.3,933,7036,6762
6.5,138,7037,6763
5.0,128,7038,6764
4.6,"4,299",7039,6765
5.3,351,7040,6766
4.9,"1,066",7041,6767
3.8,643,7042,6768
4.4,766,7043,6769
5.4,"1,373",7044,6770
6.0,337,7045,6771
5.3,"1,788",7046,6772
5.8,"1,872",7047,6773
5.0,"1,011",7048,6774
6.0,893,7049,6775
6.2,"2,464",7050,6776
5.1,"2,947",7051,6777
4.4,194,7052,6778
3.1,"1,366",7053,6779
4.2,"15,945",7054,6780
5.6,267,7055,6781
4.6,788,7056,6782
8.3,25,7057,6783
3.0,765,7058,6784
5.9,81,7059,4964
4.7,"1,299",7060,6785
5.6,"21,614",7061,6786
7.2,"65,245",7062,6787
5.4,"1,015",7063,6788
6.0,46,7064,6789
6.1,461,7065,6790
6.0,79,7066,6791
,456,7067,6792
4.4,520,7068,6793
4.6,513,7069,6794
4.7,"1,799",7070,6795
"4.8/10,4.4/10","29,041",7071,6796
7.5,64,7072,6797
6.3,"4,616",7073,6798
5.7,24,7074,6799
6.2,105,7075,6800
7.6,97,7076,6801
6.9,55,7077,6802
6.0,"3,320",7078,6803
5.9,"1,377",7079,6804
4.3,292,7080,6805
6.4,45,7081,6806
4.7,"1,493",7082,6807
4.6,"1,707",7083,6808
5.2,"2,277",7084,6809
4.3,970,7085,6810
7.7,89,7086,6811
,,7087,29
4.8,558,7088,6812
4.5,636,7089,6813
4.4,382,7090,6814
5.7,"17,820",7091,6815
4.2,"3,954",7092,6816
3.9,"1,708",7093,6817
4.8,"15,626",7094,6818
5.0,"21,591",7095,6819
5.0,"2,119",7096,6820
5.0,447,7097,6821
7.4,18,7098,5688
8.2,50,7099,6822
9.3,23,7100,6823
8.3,26,7101,6824
7.3,63,7102,6301
7.9,26,7103,6825
5.8,49,7104,6826
3.3,468,7105,6827
6.4,11,7106,6828
4.1,330,7107,6829
4.9,"26,943",7108,6830
4.9,"22,882",7109,6831
5.1,"1,240",7110,6832
6.4,167,7111,6833
7.9,22,7112,6834
6.5,31,7113,6835
5.5,"4,507",7114,6836
7.4,"3,527",7115,6837
7.2,"9,554",7116,6838
7.1,"8,173",7117,6839
6.7,"7,170",7118,6840
6.8,"3,045",7119,6841
6.6,356,7120,6842
6.1,"7,611",7121,6843
5.6,36,7122,6844
,,7123,29
6.0,439,7124,6845
6.8,20,7125,6846
7.4,55,7126,6847
6.8,239,7127,6848
6.9,30,7128,6849
6.8,260,7129,6850
6.8,252,7130,6851
7.3,"1,395",7131,6852
7.2,960,7132,6853
7.1,787,7133,6854
6.1,567,7134,6855
6.4,854,7135,6856
7.4,"2,612",7136,6857
6.5,743,7137,6858
7.1,"1,763",7138,6859
6.9,"1,785",7139,6860
6.8,650,7140,6861
6.7,"1,449",7141,6862
6.7,895,7142,6863
6.5,"3,933",7143,6864
7.7,"7,528",7144,6865
7.1,982,7145,6866
7.3,"2,390",7146,6867
6.9,876,7147,6868
7.4,"2,296",7148,6869
7.5,895,7149,6870
7.2,"1,189",7150,6871
7.6,"1,816",7151,3099
7.9,"3,370",7152,6872
7.1,"1,037",7153,6873
7.4,"1,354",7154,6874
6.8,272,7155,6875
7.5,"1,051",7156,6876
7.2,"1,185",7157,6877
7.3,"1,033",7158,6878
6.8,941,7159,6879
7.1,865,7160,6880
7.1,"1,835",7161,6881
7.0,"1,496",7162,6882
7.4,"1,540",7163,6883
7.0,"1,165",7164,6884
7.1,976,7165,6885
6.9,"1,120",7166,6886
7.4,"2,011",7167,6887
7.0,952,7168,6888
6.8,432,7169,6889
6.5,713,7170,6890
7.6,896,7171,6891
6.9,541,7172,6892
5.3,"1,496",7173,6893
5.9,687,7174,6894
6.1,"8,154",7175,6895
"4.5/10,2.3/10","7,146",7176,6896
8.0,26,7177,6897
6.7,100,7178,6898
7.2,"2,857",7179,6899
6.4,153,7180,6037
6.4,860,7181,6900
7.0,"2,157",7182,6901
6.8,435,7183,6902
7.3,"1,508",7184,6903
6.8,404,7185,6904
6.2,123,7186,6177
6.9,432,7187,6905
7.1,528,7188,6906
5.5,220,7189,6907
7.1,"1,301",7190,6908
6.5,631,7191,6909
5.8,210,7192,6910
6.1,"1,306",7193,6911
7.0,"1,159",7194,6912
7.0,884,7195,6913
6.4,"1,075",7196,6914
7.3,"1,177",7197,6915
6.3,"3,458",7198,6916
7.2,"1,620",7199,6917
7.7,"8,119",7200,6918
6.7,599,7201,6919
6.8,680,7202,2961
6.7,"1,049",7203,6920
7.5,"4,061",7204,6921
7.7,"3,004",7205,6922
5.5,"2,833",7206,6923
6.9,699,7207,6924
7.8,"3,628",7208,6925
7.0,"90,616",7209,6926
6.5,"5,625",7210,6927
5.7,"1,420",7211,6928
6.2,"10,001",7212,6929
5.4,905,7213,6930
5.4,"2,367",7214,6931
3.9,"2,406",7215,6932
4.5,728,7216,6933
3.4,129,7217,6934
4.1,112,7218,6935
3.3,391,7219,6936
7.0,"1,218",7220,6937
6.9,385,7221,6938
7.2,598,7222,6939
,,7223,29
6.9,"1,691",7224,6940
5.7,902,7225,6941
6.8,232,7226,2942
6.4,946,7227,6942
6.6,"4,190",7228,6943
6.4,"2,314",7229,6944
6.0,"1,885",7230,6945
5.9,"8,034",7231,6946
5.9,"2,974",7232,6947
5.9,"10,008",7233,6948
6.0,"4,193",7234,6949
5.4,"1,189",7235,6950
5.5,"1,653",7236,6951
6.0,719,7237,6952
4.8,697,7238,6953
5.2,177,7239,6954
6.1,"1,134",7240,6955
6.4,"4,268",7241,6956
5.8,"2,110",7242,6957
6.3,"3,644",7243,6958
6.9,"20,512",7244,6959
5.5,"1,255",7245,6960
5.9,"2,583",7246,6961
4.6,220,7247,6962
3.4,707,7248,6963
4.5,566,7249,6964
5.0,395,7250,6965
7.3,"6,609",7251,6966
5.2,37,7252,6967
4.2,353,7253,6968
5.3,36,7254,6969
6.2,"3,927",7255,6970
3.3,231,7256,6971
5.7,23,7257,6972
6.2,6,7258,6973
5.9,884,7259,6974
5.2,600,7260,6975
5.4,818,7261,6976
2.7,750,7262,6977
4.9,804,7263,6978
7.0,"2,265",7264,6979
6.7,"1,384",7265,6980
5.7,"1,329",7266,6981
6.0,"6,393",7267,6982
6.2,"1,218",7268,6983
6.0,"11,740",7269,6984
4.6,"23,799",7270,6985
6.1,"22,939",7271,6986
5.6,"11,356",7272,6987
5.4,"14,990",7273,6988
5.4,"17,357",7274,6989
,"33,147",7275,6990
5.5,"15,884",7276,6991
5.7,"6,631",7277,6992
5.1,727,7278,6993
5.6,"7,313",7279,6994
5.4,"21,828",7280,6995
5.6,"2,407",7281,6996
6.1,"4,933",7282,6997
6.0,"2,868",7283,6998
6.6,"2,409",7284,6999
5.8,170,7285,3519
6.5,270,7286,7000
3.7,39,7287,7001
2.8,50,7288,7002
4.8,41,7289,7003
6.3,"37,668",7290,7004
7.6,9,7291,7005
6.3,"1,762",7292,7006
5.8,"5,122",7293,7007
3.2,393,7294,7008
3.4,434,7295,7009
3.0,824,7296,7010
5.4,"2,063",7297,7011
5.6,641,7298,7012
4.8,"1,855",7299,7013
6.5,"58,404",7300,7014
7.6,"115,803",7301,7015
5.2,723,7302,7016
4.8,409,7303,7017
6.8,61,7304,5472
,,7305,29
4.2,"36,805",7306,7018
3.9,"49,378",7307,7019
"3.1/10,3.6/10","29,525",7308,7020
5.0,"62,670",7309,7021
7.2,"3,240",7310,7022
6.4,"3,514",7311,7023
6.3,457,7312,7024
7.0,"4,395",7313,7025
7.6,"6,684",7314,7026
6.7/10,"1,574",7315,7027
6.7,"1,549",7316,7028
7.5,"1,149",7317,7029
6.2,"3,328",7318,7030
7.3,"5,813",7319,7031
6.8,260,7320,6850
6.4,244,7321,7032
5.7,"18,364",7322,7033
4.7,"12,735",7323,7034
6.0,"24,439",7324,7035
7.2,"85,855",7325,7036
5.6,"119,611",7326,7037
6.9,16,7327,7038
4.6,30,7328,7039
5.2,"5,084",7329,7040
3.2,270,7330,7041
,,7331,29
6.0,"3,608",7332,7042
5.2,"3,468",7333,7043
,,7334,29
5.0,58,7335,7044
4.1,"12,560",7336,7045
7.3,"54,591",7337,7046
4.7,"19,732",7338,7047
6.4,"87,226",7339,7048
6.1,"3,779",7340,7049
4.2,152,7341,7050
4.3,"1,460",7342,7051
5.6,"24,530",7343,7052
6.4,"15,903",7344,7053
4.4,"2,937",7345,7054
7.3,"16,461",7346,7055
7.3,"21,544",7347,7056
7.1,"24,068",7348,7057
4.4,135,7349,7058
5.6,"20,698",7350,7059
5.3,"37,378",7351,7060
6.5,"57,604",7352,7061
,141,7353,7062
5.6,"2,436",7354,7063
4.1,"9,787",7355,7064
6.8,"36,532",7356,7065
6.0,684,7357,7066
5/10,"3,892",7358,7067
2.8,123,7359,5858
4.1,41,7360,7068
5.4,"18,692",7361,7069
6.6,"48,072",7362,7070
6.5,"28,110",7363,7071
5.0,"13,313",7364,7072
5.2/10,"16,865",7365,7073
6.1,411,7366,7074
5.8,"1,192",7367,7075
5.9,"1,650",7368,7076
3.9,"1,015",7369,7077
5.0,"2,479",7370,7078
4.0,"12,778",7371,7079
4.1,"29,301",7372,7080
5.0,126,7373,7081
6.4,"40,487",7374,7082
7.0,"7,032",7375,7083
8.5,"690,684",7376,7084
7.2,"164,930",7377,7085
7.4,"1,516",7378,7086
8.5,"781,237",7379,7087
6.2,"176,977",7380,7088
6.5,672,7381,7089
7.1,"1,616",7382,7090
6.4,372,7383,7091
7.8,186,7384,7092
5.4,"97,638",7385,7093
7.4,253,7386,7094
7.2,892,7387,7095
7.0,202,7388,7096
7.5,"15,697",7389,7097
