Language,Genre,original_index,unique_index
English,"Comedy,Horror",6071,52
English,"Action,Crime,Thriller",6072,202
English,"Animation,Action,Comedy",6073,378
English,Documentary,6074,11
English,"Horror,Thriller",6075,50
English,"Drama,War",6076,120
English,"Crime,Horror,Sci-Fi",6077,1738
English,"Horror,Thriller",6078,50
English,Horror,6079,53
English,"Comedy,Drama,Romance",6080,73
English,Horror,6081,53
English,"Horror,Thriller",6082,50
English,"Drama,Horror",6083,8
English,"Action,Adventure,Comedy",6084,156
English,Horror,6085,53
English,,6086,172
English,Comedy,6087,61
English,"Mystery,Romance,Thriller",6088,621
English,Sci-Fi,6089,161
English,Horror,6090,53
English,"Comedy,Music,Romance",6091,128
English,"Crime,Horror,Mystery",6092,1171
English,Comedy,6093,61
English,"Drama,Horror",6094,8
English,Comedy,6095,61
English,"Horror,Thriller",6096,50
English,"Comedy,Crime,Drama",6097,111
English,"Adventure,Drama,History",6098,65
English,"Biography,Drama",6099,46
English,"Biography,Drama,History",6100,253
English,"Biography,Drama,History",6101,253
English,"Drama,History",6102,64
English,"Biography,Drama,History",6103,253
"English,Latin","Adventure,Biography,Drama",6104,1739
English,Drama,6105,35
"English,Irish","Comedy,Drama,Romance",6106,1740
English,"Comedy,Horror,Thriller",6107,7
English,"Horror,Mystery",6108,91
English,Horror,6109,53
English,Western,6110,122
English,"Horror,Mystery",6111,91
"English,Spanish","Action,Crime,Thriller",6112,846
English,"Comedy,Drama,Romance",6113,73
English,"Drama,History,Western",6114,1741
"English,Spanish",Western,6115,792
English,Western,6116,122
English,Western,6117,122
English,"Romance,Western",6118,294
English,"Action,Adventure,Western",6119,1742
English,"War,Western",6120,1743
English,"Horror,Mystery",6121,91
English,"Western,Adventure,Romance",6122,1744
English,"Drama,Action & Adventure,Classics",6123,1745
English,"Horror,Mystery,Thriller",6124,0
English,"Crime,Drama,Romance",6125,74
"English,Mandarin","Adventure,Drama,Romance",6126,1746
English,"Comedy,Music",6127,626
English,Drama,6128,35
English,"Comedy,Music",6129,626
English,Drama,6130,35
English,"Adventure,Comedy,Drama",6131,69
English,"Comedy,Drama",6132,10
"English,Italian",Drama,6133,717
English,"Comedy,Crime,Drama",6134,111
English,Comedy,6135,61
English,Comedy,6136,61
English,"Comedy,Romance,Sport",6137,110
English,Comedy,6138,61
English,"Comedy,Romance,Sci-Fi",6139,58
English,Comedy,6140,61
English,"Drama,War",6141,120
English,"Comedy,Crime,Romance",6142,155
English,"Comedy,Drama",6143,10
English,"Action,Comedy,Drama",6144,672
English,Drama,6145,35
"English,French","Drama,Kids & Family,Romance",6146,1747
English,"Drama,Romance",6147,57
English,"Adventure,Drama",6148,170
English,"Drama,Classics",6149,1748
English,Comedy,6150,61
English,"Comedy,Drama,Romance",6151,73
English,"Comedy,Drama",6152,10
English,Drama,6153,35
English,"Crime,Mystery,Thriller",6154,999
English,"Horror,Thriller",6155,50
English,"Action,Thriller",6156,94
English,"Crime,Drama,Thriller",6157,82
English,"Drama,Horror,Mystery",6158,93
English,"Drama,Romance",6159,57
English,Drama,6160,35
English,"Biography,Drama,Music",6161,299
English,"Comedy,Drama,Romance",6162,73
English,"Biography,Drama,Romance",6163,255
English,Drama,6164,35
English,Drama,6165,35
English,Drama,6166,35
English,Drama,6167,35
English,Drama,6168,35
"English,French","Drama,Romance",6169,37
English,"Comedy,Crime",6170,330
English,Horror,6171,53
English,Comedy,6172,61
"English,Spanish,German","Crime,Drama,Romance",6173,1749
English,Drama,6174,35
"English,French,Portuguese,German","Art House & International,Drama",6175,1750
"English,Romanian,Spanish","Comedy,Crime,Mystery",6176,1751
English,Drama,6177,35
English,Drama,6178,35
English,Drama,6179,35
"English,Russian,German,French,Finnish","Drama,Romance,Classics",6180,1752
"English,Italian","Drama,Musical,Romance",6181,1753
"English,Aboriginal,Chinese,Japanese","Adventure,Drama,Romance",6182,1754
English,"Comedy,Musical,Romance",6183,31
"English,German,Spanish",Drama,6184,1755
English,"Drama,Romance",6185,57
English,"Drama,Action & Adventure,Classics,Comedy",6186,1756
English,"Comedy,Musical,Romance",6187,31
English,"Comedy,Musical,Romance",6188,31
English,"Drama,Musical,Romance",6189,114
English,Horror,6190,53
"English,Italian","Horror,Mystery,Thriller",6191,1757
English,Comedy,6192,61
English,Comedy,6193,61
English,"Science Fiction & Fantasy,Comedy",6194,1758
English,Comedy,6195,61
English,"Comedy,Fantasy,Horror",6196,204
English,Comedy,6197,61
English,Drama,6198,35
English,Thriller,6199,60
English,"Family,Animation,Comedy",6200,1620
English,"Drama,Music,Romance",6201,671
"English,Spanish,French,Russian","Drama,Music,Musical",6202,1759
English,"Drama,Romance,Western",6203,1039
English,Horror,6204,53
English,Horror,6205,53
English,"Comedy,Horror",6206,52
English,Horror,6207,53
English,"Horror,Thriller",6208,50
English,Horror,6209,53
English,Horror,6210,53
English,"Drama,Horror,Thriller",6211,150
"English,Spanish",Horror,6212,1253
English,Horror,6213,53
English,"Biography,Drama,Fantasy",6214,1760
English,Horror,6215,53
"English,Indonesian","Horror,Thriller",6216,1761
"English,Japanese,Hebrew,Portuguese,French,Arabic,Filipino,German",Horror,6217,1762
English,"Horror,Thriller",6218,50
English,"Mystery,Thriller",6219,219
English,Horror,6220,53
English,"Comedy,Horror,Thriller",6221,7
English,"Horror,Thriller",6222,50
"English,French","Biography,Drama,History",6223,1272
"English,French,Italian","Action,Adventure,Horror",6224,1763
English,Horror,6225,53
English,"Crime,Thriller,Mystery",6226,1429
English,Mystery,6227,76
"English,French,Indonesian","Adventure,Crime,Drama",6228,1764
English,"Crime,Mystery,Thriller",6229,999
English,"Adventure,Crime,Mystery",6230,1765
English,Mystery,6231,76
English,"Mystery,Thriller",6232,219
English,Mystery,6233,76
English,"Crime,Mystery,Thriller",6234,999
English,"Crime,Drama,Mystery",6235,36
English,"Crime,Mystery,Thriller",6236,999
English,"Drama,Comedy",6237,314
English,"Action,Crime,Thriller",6238,202
English,"Short,Romance",6239,1766
English,Sci-Fi,6240,161
"English,Arabic","Action,Adventure,Comedy",6241,909
English,"Action,Adventure,Sci-Fi",6242,151
English,"Drama,Horror,Thriller",6243,150
English,"Horror,Mystery,Thriller",6244,0
English,"Drama,Horror,Thriller",6245,150
English,"Comedy,Horror",6246,52
English,"Horror,Thriller",6247,50
English,"Crime,Mystery,Thriller",6248,999
English,"Horror,Thriller",6249,50
English,"Horror,Mystery,Thriller",6250,0
English,"Horror,Thriller",6251,50
English,"Crime,Drama,Thriller",6252,82
"English,German,Italian,French,Spanish","Action,Biography,Drama",6253,1767
English,"Comedy,Horror",6254,52
English,"Action,Adventure,Comedy",6255,156
English,"Horror,Sci-Fi,Thriller",6256,655
English,Horror,6257,53
English,"Comedy,Horror",6258,52
English,"Horror,Thriller",6259,50
English,Horror,6260,53
English,"Horror,Thriller",6261,50
English,"Drama,Horror,Mystery & Suspense",6262,960
English,Drama,6263,35
English,"Biography,Drama",6264,46
English,Documentary,6265,11
English,"Documentary,Biography,History",6266,42
English,"Documentary,Biography,History",6267,42
English,"Biography,Drama",6268,46
English,"Documentary,Biography",6269,3
English,"Documentary,History",6270,198
English,Horror,6271,53
English,"Comedy,Drama,Fantasy",6272,44
English,"Horror,Mystery,Thriller",6273,0
"Italian,English",Drama,6274,1768
English,"Drama,Thriller",6275,23
English,"Drama,Thriller",6276,23
English,"Horror,Thriller",6277,50
"English,Thai","Crime,Drama",6278,1769
English,"Mystery & Suspense,Drama",6279,272
"English,French,German","Comedy,Drama,Music",6280,1770
English,"Action,Adventure,Biography",6281,336
"English,Syriac,Aramaic,Italian,Latin","Action,Mystery,Thriller",6282,1771
English,"Action,Adventure,Romance",6283,173
English,"Adventure,Comedy,Drama",6284,69
English,"Adventure,Drama,Romance",6285,134
"English,Japanese","Comedy,Crime,Drama",6286,1772
English,"Comedy,Drama",6287,10
"Hebrew,Arabic,German,English","Animation,Biography,Drama",6288,1773
English,"Comedy,Horror",6289,52
English,Drama,6290,35
"English,Russian","Comedy,Drama",6291,1348
English,"Musical,Comedy",6292,1722
English,"Comedy,Musical,Romance",6293,31
English,"Drama,Thriller",6294,23
English,Drama,6295,35
English,"Comedy,Musical",6296,62
"English,Spanish","Crime,Comedy",6297,1774
English,"Comedy,Musical",6298,62
English,"Crime,Drama,Music",6299,720
English,"Horror,Thriller",6300,50
English,"Horror,Mystery",6301,91
"English,Hebrew","Drama,Horror,Mystery",6302,1775
English,"Horror,Thriller",6303,50
English,"Horror,Sci-Fi,Thriller",6304,655
English,"Horror,Mystery",6305,91
English,"Horror,Thriller",6306,50
English,"Drama,Horror,Thriller",6307,150
English,"Horror,Thriller",6308,50
English,"Drama,Horror,Thriller",6309,150
English,"Horror,Thriller",6310,50
English,"Crime,Drama,Horror",6311,1159
English,"Drama,Thriller",6312,23
English,Horror,6313,53
English,"Horror,Thriller",6314,50
English,Documentary,6315,11
English,"Horror,Thriller",6316,50
English,Documentary,6317,11
"English,Bulgarian","Crime,Horror,Thriller",6318,1776
English,"Drama,Romance",6319,57
English,"Biography,Drama,Music",6320,299
English,"Drama,Sci-Fi",6321,89
English,"Mystery,Thriller",6322,219
English,Horror,6323,53
English,"Drama,Mystery,Romance",6324,270
English,Comedy,6325,61
English,Horror,6326,53
English,Drama,6327,35
English,Comedy,6328,61
English,"Action,Thriller",6329,94
"English,Japanese","Action,Thriller",6330,1777
English,"Drama,Mystery,Thriller",6331,14
English,"Action,Crime,Thriller",6332,202
English,"Action,Adventure",6333,118
"English,French,Latin","Adventure,Horror,Mystery",6334,1778
English,"Drama,Horror",6335,8
English,Horror,6336,53
English,"Horror,Thriller",6337,50
English,Mystery,6338,76
English,"Horror,Mystery,Thriller",6339,0
English,Horror,6340,53
English,"Horror,Thriller",6341,50
English,"Horror,Mystery,Thriller",6342,0
English,"Action,Adventure,Drama",6343,70
"English,Russian","Action,Crime,Mystery",6344,1779
"English,Dutch,German","Action,Crime,Drama",6345,1780
English,Drama,6346,35
"English,Turkish,Greek,Russian","Drama,War",6347,1781
English,Horror,6348,53
English,"Horror,Romance,Sci-Fi",6349,360
English,"Horror,Thriller",6350,50
English,"Horror,Thriller",6351,50
English,"Horror,Mystery,Thriller",6352,0
English,"Drama,Horror",6353,8
English,"Horror,Thriller",6354,50
English,"Horror,Sci-Fi,Thriller",6355,655
English,"Horror,Sci-Fi,Thriller",6356,655
English,"Mystery,Thriller",6357,219
English,"Horror,Sci-Fi,Thriller",6358,655
English,"Horror,Thriller",6359,50
English,Horror,6360,53
English,"Crime,Drama,Horror",6361,1159
English,"Horror,Mystery,Thriller",6362,0
English,"Short,Action",6363,1601
English,"Horror,Thriller",6364,50
English,"Drama,Mystery,Romance",6365,270
English,"Comedy,Horror,Mystery",6366,353
English,"Comedy,Fantasy,Mystery",6367,1782
"English,French,Spanish",Horror,6368,1783
English,Documentary,6369,11
English,Drama,6370,35
English,"Action,Crime,Sci-Fi",6371,658
English,"Crime,Drama,Romance",6372,74
"English,Spanish,Russian,Italian,French","Action,Drama,Thriller",6373,1784
"English,Spanish","Crime,Drama,Thriller",6374,209
English,Drama,6375,35
"English,Russian","Crime,Drama,Thriller",6376,1785
"English,Spanish","Biography,Crime,Drama",6377,743
English,"Documentary,Comedy,Drama",6378,102
English,"Action,Thriller",6379,94
"English,Spanish","Crime,Drama,Romance",6380,1670
"English,Spanish","Comedy,Romance",6381,152
English,"Comedy,Romance",6382,9
English,"Drama,Romance",6383,57
English,"Horror,Sci-Fi,Thriller",6384,655
English,Documentary,6385,11
English,"Horror,Sci-Fi,Thriller",6386,655
"English,Aboriginal","Mystery,Sci-Fi,Thriller",6387,1786
English,"Biography,Drama,Horror",6388,1787
English,"Horror,Sci-Fi,Thriller",6389,655
English,"Mystery,Sci-Fi",6390,1788
English,"Horror,Sci-Fi",6391,191
English,"Drama,Thriller",6392,23
English,"Thriller,Crime,Drama",6393,1789
English,"Action,Sci-Fi",6394,88
English,Horror,6395,53
English,"Horror,Sci-Fi,Thriller",6396,655
"English,Norse, Old,Latin","Action,Adventure,Sci-Fi",6397,1790
English,"Action,Comedy,Crime",6398,132
"English,Arabic","Action,Adventure,Thriller",6399,1791
English,Drama,6400,35
English,"Drama,Romance",6401,57
English,"Crime,Drama,Thriller",6402,82
English,"Crime,Mystery,Thriller",6403,999
"English,French,Arabic,German","Crime,Drama,War",6404,1792
"English,Spanish","Crime,Drama,Thriller",6405,209
"English,Vietnamese","Drama,History,War",6406,1793
English,"Horror,Mystery,Thriller",6407,0
"English,Russian","Action,Adventure,Romance",6408,1794
"Russian,English",Comedy,6409,1795
English,"Comedy,Crime,Drama",6410,111
English,Thriller,6411,60
"English,Russian","Romance,Drama",6412,1796
English,"Action,Horror",6413,285
English,Horror,6414,53
English,Horror,6415,53
English,Horror,6416,53
English,"Sci-Fi,Horror",6417,242
English,"Horror,Mystery",6418,91
English,Horror,6419,53
English,"Horror,Sci-Fi,Thriller",6420,655
English,Horror,6421,53
English,"Horror,Sci-Fi",6422,191
English,"Drama,Fantasy,Thriller",6423,1296
English,"Comedy,Horror,Sci-Fi",6424,92
English,"Horror,Sci-Fi",6425,191
English,"Horror,Sci-Fi,Thriller",6426,655
English,Mystery,6427,76
English,"Horror,Sci-Fi",6428,191
English,"Science Fiction & Fantasy,Horror",6429,1797
English,Thriller,6430,60
English,"Horror,Thriller",6431,50
English,"Sci-Fi,Horror",6432,242
English,Horror,6433,53
English,"Sci-Fi,Horror",6434,242
English,"Horror,Mystery,Romance",6435,1798
English,"Science Fiction & Fantasy,Horror",6436,1797
English,"Sci-Fi,Horror,Mystery",6437,1292
English,"Horror,Thriller",6438,50
English,"Horror,Sci-Fi,Thriller",6439,655
English,Horror,6440,53
English,"Horror,Thriller",6441,50
English,"Adventure,Western",6442,1443
English,"Sci-Fi,Horror",6443,242
English,"Horror,Thriller",6444,50
English,"Drama,Horror,Romance",6445,243
"English,Portuguese",Horror,6446,1799
English,"Horror,Thriller",6447,50
English,Horror,6448,53
English,"Action,Adventure,Thriller",6449,25
English,"Action,Crime,Drama",6450,27
English,"Action,Crime,Drama",6451,27
English,"Horror,Mystery",6452,91
English,"Action,Crime",6453,957
English,"Action,Crime,Drama",6454,27
English,Thriller,6455,60
"English,Italian","Action,Drama,Horror",6456,1800
English,"Horror,Thriller",6457,50
English,"Drama,Thriller",6458,23
English,"Action,Thriller",6459,94
English,"Action,Drama",6460,199
English,"Action,Drama",6461,199
"English,Russian,Spanish","Action,Thriller",6462,1801
English,"Action,Drama",6463,199
English,"Action,Drama,Romance",6464,29
English,"Action,Comedy",6465,627
English,"Action,Drama",6466,199
English,"Action,Adventure,Romance",6467,173
English,"Action,Crime,Drama",6468,27
English,"Action,Drama",6469,199
English,"Action,Drama,Thriller",6470,697
English,"Action,Adventure,Horror",6471,401
English,"Comedy,Horror,Sci-Fi",6472,92
English,"Horror,Sci-Fi",6473,191
English,"Drama,Romance",6474,57
English,"Horror,Mystery,Sci-Fi",6475,759
English,"Comedy,Horror,Sci-Fi",6476,92
English,"Horror,Sci-Fi",6477,191
"English,Swedish","History,Western",6478,1802
English,"Documentary,News",6479,1360
English,"Comedy,Drama,Thriller",6480,1616
English,Drama,6481,35
English,"Drama,Classics",6482,1748
English,"Crime,Drama,Thriller",6483,82
English,"Horror,Mystery,Thriller",6484,0
English,"Action,Drama,War",6485,1417
English,Drama,6486,35
English,"Documentary,History,News",6487,1432
English,"Documentary,War",6488,1425
"English,Arabic","Documentary,War",6489,1803
"English,Pushto,Dari","Documentary,Action,History",6490,1804
"English,Japanese,Mandarin","Drama,War",6491,1805
English,"Documentary,War",6492,1425
English,"Comedy,Drama",6493,10
English,Drama,6494,35
English,"Crime,Drama,Film-Noir",6495,59
English,"Crime,Drama,Film-Noir",6496,59
"English,Sioux","History,Western",6497,1806
English,"Crime,Film-Noir,Mystery",6498,521
English,"Drama,Film-Noir,Thriller",6499,1449
English,"Crime,Drama,Film-Noir",6500,59
English,Musical,6501,248
English,"Crime,Drama,Film-Noir",6502,59
English,"Biography,Drama,War",6503,1807
English,"Drama,Romance,War",6504,119
English,"Crime,Film-Noir,Mystery",6505,521
"English,Afrikaans,Zulu,Portuguese","Biography,Drama,History",6506,1808
English,"Documentary,Biography,History",6507,42
"English,Japanese","Horror,Mystery,Thriller",6508,1590
"French,English,Creole",Documentary,6509,1809
"English,Japanese","Horror,Thriller",6510,1810
English,"Drama,Romance",6511,57
English,"Drama,Romance",6512,57
English,"Drama,Romance",6513,57
"English,Romanian","Drama,Fantasy,Horror",6514,1811
English,"Crime,Drama,Mystery",6515,36
English,"Drama,Mystery,Romance",6516,270
"English,Spanish","Comedy,Drama,Romance",6517,718
English,"Crime,Thriller",6518,181
English,"Adventure,Drama,Western",6519,853
English,"Adventure,Sci-Fi",6520,87
English,Documentary,6521,11
English,"Action,Crime,Thriller",6522,202
English,Drama,6523,35
English,Drama,6524,35
English,Action,6525,300
"English,Spanish",Documentary,6526,615
English,"Action,Adventure,Drama",6527,70
English,"Crime,Drama,Thriller",6528,82
English,"Action,Adventure,Drama",6529,70
English,"Drama,Thriller",6530,23
English,"Short,Action",6531,1601
English,"Short,Action",6532,1601
English,"Short,Action",6533,1601
English,"Documentary,Short",6534,1726
